index,id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
2146,379,272,The Alchemist,Heady Topper,American Double / Imperial IPA,16,0.08,120,Waterbury,VT
2147,1200,457,The Black Tooth Brewing Company,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12,0.046,20,Sheridan,WY
2148,1199,457,The Black Tooth Brewing Company,Indian Paintbrush IPA,American IPA,12,0.07,75,Sheridan,WY
2149,1198,457,The Black Tooth Brewing Company,Saddle Bronc Brown Ale (2013),English Brown Ale,12,0.048,16,Sheridan,WY
2150,1197,457,The Black Tooth Brewing Company,Wagon Box Wheat Beer,American Pale Wheat Ale,12,0.059,15,Sheridan,WY
2151,1945,262,The Brewer's Art,Birdhouse Pale Ale,Belgian Pale Ale,12,0.05,,Baltimore,MD
2152,1079,262,The Brewer's Art,Ozzy,Belgian Pale Ale,12,0.073,,Baltimore,MD
2153,94,262,The Brewer's Art,Resurrection,Dubbel,12,0.07,,Baltimore,MD
2154,1748,329,The Bronx Brewery,Bronx Summer Pale Ale,American Pale Ale (APA),16,0.052,16,Bronx,NY
2155,1747,329,The Bronx Brewery,Bronx Black Pale Ale,American Black Ale,16,0.057,46,Bronx,NY
2156,1037,329,The Bronx Brewery,Bronx Pale Ale,American Pale Ale (APA),16,0.063,50,Bronx,NY
2157,2594,33,The Dudes' Brewing Company,Surfrider,American Pale Ale (APA),16,0.052,35,Torrance,CA
2158,2035,33,The Dudes' Brewing Company,Kolschtal Eddy,K?lsch,16,0.055,,Torrance,CA
2159,2034,33,The Dudes' Brewing Company,South Bay Session IPA,American IPA,16,0.05,,Torrance,CA
2160,1562,33,The Dudes' Brewing Company,Grandma's Pecan,English Brown Ale,16,0.069,34,Torrance,CA
2161,1561,33,The Dudes' Brewing Company,Double Trunk,American Double / Imperial IPA,16,0.099,101,Torrance,CA
2162,1749,328,The Just Beer Project,Just IPA,American IPA,12,0.046,45,Burlington,VT
2163,2455,90,The Lion Brewery,Lionshead,American Pilsner,12,0.045,,Wilkes-Barre,PA
2164,963,484,The Manhattan Brewing Company,Manhattan Gold Lager (1990),American Amber / Red Lager,12,,,New York,NY
2165,2638,9,The Mitten Brewing Company,G. B. Russo¡¯s Italian Pistachio Pale Ale,American Pale Ale (APA),16,0.052,,Grand Rapids,MI
2166,1278,438,The Right Brain Brewery,Northern Hawk Owl Amber,American Amber / Red Ale,12,0.058,,Traverse City,MI
2167,1277,438,The Right Brain Brewery,CEO Stout,American Stout,16,0.059,,Traverse City,MI
2168,1276,438,The Right Brain Brewery,Will Power Pale Ale,American Pale Ale (APA),16,0.047,,Traverse City,MI
2169,1732,334,The Traveler Beer Company,Curious Traveler Shandy,Shandy,12,0.044,,Burlington,VT
2170,2347,142,Third Street Brewhouse,Hunny Do Wheat,American Pale Wheat Ale,12,0.048,18,Cold Spring,MN
2171,1781,142,Third Street Brewhouse,Three Way Pale Ale,American Pale Ale (APA),12,0.052,,Cold Spring,MN
2172,1780,142,Third Street Brewhouse,Rise to the Top,Cream Ale,12,0.041,,Cold Spring,MN
2173,1779,142,Third Street Brewhouse,Lost Trout Brown Ale,American Brown Ale,12,0.049,,Cold Spring,MN
2174,2421,108,Thomas Hooker Brewing Company,Watermelon Ale,Fruit / Vegetable Beer,12,0.051,11,Bloomfield,CT
2175,2319,153,Three Creeks Brewing,Knotty Blonde Ale,American Blonde Ale,12,0.04,18,Sisters,OR
2176,2317,153,Three Creeks Brewing,Fivepine Chocolate Porter,American Porter,12,0.062,40,Sisters,OR
2177,2316,153,Three Creeks Brewing,Hoodoo Voodoo IPA,American IPA,12,0.062,82,Sisters,OR
2178,1913,273,Three Notch'd Brewing Company,Hydraulion Red,Irish Red Ale,12,0.053,22,Charlottesville,VA
2179,1912,273,Three Notch'd Brewing Company,40 Mile IPA,American IPA,12,0.06,50,Charlottesville,VA
2180,2617,21,Three Pints Brewing,Citra Faced,American Pale Wheat Ale,16,0.055,64,Martinsville,IN
2181,2616,21,Three Pints Brewing,Pole Barn Stout,Oatmeal Stout,16,0.055,31,Martinsville,IN
2182,2615,21,Three Pints Brewing,Pale,American Pale Ale (APA),16,0.054,37,Martinsville,IN
2183,2614,21,Three Pints Brewing,Yoshi's Nectar,California Common / Steam Beer,16,0.053,27,Martinsville,IN
2184,1889,282,Thunderhead Brewing Company,Leatherhead Red,American Amber / Red Ale,12,0.052,,Kearney,NE
2185,1222,282,Thunderhead Brewing Company,Cropduster Mid-American IPA,American IPA,12,0.065,,Kearney,NE
2186,122,282,Thunderhead Brewing Company,Golden Frau Honey Wheat,Braggot,12,0.075,,Kearney,NE
2187,121,282,Thunderhead Brewing Company,Cornstalker Dark Wheat,American Dark Wheat Ale,12,,,Kearney,NE
2188,2623,17,Tin Man Brewing Company,Cafe Leche,American Porter,16,0.058,20,Evansville,IN
2189,2622,17,Tin Man Brewing Company,Damascene Apricot Sour,Fruit / Vegetable Beer,16,0.052,12,Evansville,IN
2190,2621,17,Tin Man Brewing Company,Csar,Russian Imperial Stout,16,0.12,90,Evansville,IN
2191,1817,17,Tin Man Brewing Company,Klingon Warnog Roggen Dunkel,Roggenbier,16,0.055,,Evansville,IN
2192,1449,17,Tin Man Brewing Company,Overlord Imperial IPA,American Double / Imperial IPA,16,0.085,115,Evansville,IN
2193,951,17,Tin Man Brewing Company,Alloy,American IPA,16,0.058,36,Evansville,IN
2194,950,17,Tin Man Brewing Company,Rivet Irish Red Ale,Irish Red Ale,16,0.051,22,Evansville,IN
2195,949,17,Tin Man Brewing Company,3 Gear Robust Porter,American Porter,16,0.052,50,Evansville,IN
2196,948,17,Tin Man Brewing Company,Circuit Bohemian Pilsner,Czech Pilsener,16,0.045,35,Evansville,IN
2197,2321,152,Tin Roof Brewing Company,Turnrow Harvest Ale,American Blonde Ale,12,0.055,,Baton Rouge,LA
2198,1755,152,Tin Roof Brewing Company,Juke Joint IPA,American IPA,12,0.07,60,Baton Rouge,LA
2199,1754,152,Tin Roof Brewing Company,Parade Ground Coffee Porter,American Porter,12,0.07,35,Baton Rouge,LA
2200,1428,152,Tin Roof Brewing Company,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12,0.05,21,Baton Rouge,LA
2201,529,152,Tin Roof Brewing Company,Tin Roof Blonde Ale,American Blonde Ale,12,0.045,18,Baton Rouge,LA
2202,495,152,Tin Roof Brewing Company,Voodoo Bengal Pale Ale,American Pale Ale (APA),12,0.055,37,Baton Rouge,LA
2203,494,152,Tin Roof Brewing Company,Perfect Tin Amber,American Amber / Red Ale,12,0.045,28,Baton Rouge,LA
2204,1856,291,Tommyknocker Brewery,IPA & a Half,American IPA,12,0.073,87,Idaho Springs,CO
2205,736,291,Tommyknocker Brewery,Ornery Amber Lager (2003),Vienna Lager,12,0.055,33,Idaho Springs,CO
2206,1027,474,Tonka Beer Company,Big Island Shandy,Shandy,16,0.05,,Minnetonka,MN
2207,1026,474,Tonka Beer Company,Preservation IPA,American IPA,16,0.068,,Minnetonka,MN
2208,1938,265,Tractor Brewing Company,Almanac IPA,American IPA,12,0.062,72,Albuquerque,NM
2209,1937,265,Tractor Brewing Company,Milk Mustachio Stout,Milk / Sweet Stout,12,0.065,,Albuquerque,NM
2210,1936,265,Tractor Brewing Company,Farmer's Tan Red Ale,American Amber / Red Ale,12,0.06,30,Albuquerque,NM
2211,594,524,Triangle Brewing Company,Triangle India Pale Ale,American IPA,12,0.057,,Durham,NC
2212,114,524,Triangle Brewing Company,Triangle White Ale,Witbier,12,0.05,,Durham,NC
2213,113,524,Triangle Brewing Company,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12,0.08,,Durham,NC
2214,2445,97,Tr?egs Brewing Company,Troegenator,Doppelbock,16,0.082,,Hershey,PA
2215,2444,97,Tr?egs Brewing Company,Nugget Nectar,American Amber / Red Ale,16,0.075,93,Hershey,PA
2216,2203,97,Tr?egs Brewing Company,Sunshine Pils,American Pilsner,12,0.045,45,Hershey,PA
2217,1510,97,Tr?egs Brewing Company,Troegenator Doublebock,Doppelbock,16,0.082,25,Hershey,PA
2218,1509,97,Tr?egs Brewing Company,Perpetual IPA,American IPA,12,0.075,85,Hershey,PA
2219,433,539,Twin Lakes Brewing Company,Greenville Pale Ale,American Pale Ale (APA),12,0.055,52,Greenville,DE
2220,641,520,Twisted Pine Brewing Company,Hoppy Boy,American IPA,16,0.062,65,Boulder,CO
2221,2588,38,Twisted X Brewing Company,Cow Creek,American Amber / Red Lager,12,0.054,26,Dripping Springs,TX
2222,2458,38,Twisted X Brewing Company,Chupahopra,American IPA,12,0.075,63,Dripping Springs,TX
2223,2212,38,Twisted X Brewing Company,Twisted X,American Adjunct Lager,12,0.051,19,Dripping Springs,TX
2224,2235,190,Two Beers Brewing Company,Day Hike Session,American IPA,12,0.041,41,Seattle,WA
2225,1661,190,Two Beers Brewing Company,Trailhead ISA,American IPA,12,0.048,48,Seattle,WA
2226,1660,190,Two Beers Brewing Company,Immersion Amber,American Amber / Red Ale,12,0.052,27,Seattle,WA
2227,1659,190,Two Beers Brewing Company,Evo IPA,American IPA,12,0.062,70,Seattle,WA
2228,1438,190,Two Beers Brewing Company,Presidential Pils,Czech Pilsener,12,0.048,,Seattle,WA
2229,1173,190,Two Beers Brewing Company,Evolutionary IPA (2012),American IPA,12,0.062,70,Seattle,WA
2230,560,190,Two Beers Brewing Company,Persnickety Pale,American Pale Ale (APA),12,0.057,36,Seattle,WA
2231,519,190,Two Beers Brewing Company,SoDo Brown Ale,American Brown Ale,12,0.054,20,Seattle,WA
2232,518,190,Two Beers Brewing Company,Immersion Amber Ale (2011),American Amber / Red Ale,12,0.052,27,Seattle,WA
2233,505,190,Two Beers Brewing Company,Evolutionary IPA (2011),American IPA,12,0.062,70,Seattle,WA
2234,482,190,Two Beers Brewing Company,Trailhead India Style Session Ale (2011),American IPA,12,0.048,48,Seattle,WA
2235,451,190,Two Beers Brewing Company,Panorama Wheat Ale,American Pale Wheat Ale,12,0.046,,Seattle,WA
2236,2497,74,Two Brothers Brewing Company,Wobble,American IPA,16,0.063,69,Warrenville,IL
2237,2246,74,Two Brothers Brewing Company,Night Cat,American Dark Wheat Ale,12,0.058,43,Warrenville,IL
2238,1630,74,Two Brothers Brewing Company,Night Cat (2014),American Dark Wheat Ale,12,0.058,43,Warrenville,IL
2239,1284,74,Two Brothers Brewing Company,Dog Days Lager,Dortmunder / Export Lager,12,0.051,17,Warrenville,IL
2240,1121,74,Two Brothers Brewing Company,Sidekick Extra Pale Ale,American Pale Ale (APA),12,0.051,36,Warrenville,IL
2241,1042,74,Two Brothers Brewing Company,Atom Smasher,M?rzen / Oktoberfest,12,0.077,23,Warrenville,IL
2242,1041,74,Two Brothers Brewing Company,Testudo,Bi¨¨re de Garde,12,0.045,,Warrenville,IL
2243,1040,74,Two Brothers Brewing Company,Hobnob B & B Pale Ale,American Pale Ale (APA),12,0.065,,Warrenville,IL
2244,861,74,Two Brothers Brewing Company,Cane and Ebel,American Strong Ale,12,0.07,68,Warrenville,IL
2245,642,74,Two Brothers Brewing Company,Outlaw IPA (2015),American IPA,12,0.065,,Warrenville,IL
2246,2037,243,Two Henrys Brewing Company,The Gilded Age,Munich Helles Lager,12,0.045,,Plant City,FL
2247,1285,435,Two Roads Brewing Company,No Limits Hefeweizen,Hefeweizen,16,0.05,,Stratford,CT
2248,1189,435,Two Roads Brewing Company,Honeyspot Road White IPA,American White IPA,12,0.06,,Stratford,CT
2249,1171,435,Two Roads Brewing Company,Road 2 Ruin Double IPA,American Double / Imperial IPA,12,0.072,,Stratford,CT
2250,1170,435,Two Roads Brewing Company,Workers Comp Saison,Saison / Farmhouse Ale,12,0.048,,Stratford,CT
2251,1169,435,Two Roads Brewing Company,Ol' Factory Pils,German Pilsener,12,0.05,,Stratford,CT
2252,2310,159,Uinta Brewing Company,PUNK'N,Pumpkin Ale,12,0.05,10,Salt Lake City,UT
2253,2100,159,Uinta Brewing Company,Yard Sale Winter Lager,American Amber / Red Lager,12,0.04,22,Salt Lake City,UT
2254,1925,159,Uinta Brewing Company,Trader Session IPA,American IPA,12,0.04,42,Salt Lake City,UT
2255,1723,159,Uinta Brewing Company,Hop Nosh IPA,American IPA,12,0.073,83,Salt Lake City,UT
2256,1212,159,Uinta Brewing Company,SUM'R,American Blonde Ale,12,0.04,17,Salt Lake City,UT
2257,1097,159,Uinta Brewing Company,Organic Baba Black Lager,Schwarzbier,12,0.04,32,Salt Lake City,UT
2258,1089,159,Uinta Brewing Company,Hop Notch IPA (2013),American IPA,12,0.073,82,Salt Lake City,UT
2259,1088,159,Uinta Brewing Company,Cutthroat Pale Ale,American Pale Ale (APA),12,0.04,34,Salt Lake City,UT
2260,974,159,Uinta Brewing Company,WYLD Extra Pale Ale,American Pale Ale (APA),12,0.04,29,Salt Lake City,UT
2261,98,555,Ukiah Brewing Company,Pilsner Ukiah,German Pilsener,12,0.055,,Ukiah,CA
2262,2372,126,Uncle Billy's Brewery and Smokeh...,The Green Room,American IPA,16,0.06,75,Austin,TX
2263,2367,126,Uncle Billy's Brewery and Smokeh...,Humbucker Helles,Maibock / Helles Bock,16,0.047,25,Austin,TX
2264,1704,338,Uncle John's Fruit House Winery,Uncle John's Apple Cherry Cider,Cider,16,0.065,,St. John's,MI
2265,1703,338,Uncle John's Fruit House Winery,Uncle John's Apricot Apple Cider,Cider,16,0.065,,St. John's,MI
2266,877,338,Uncle John's Fruit House Winery,Draught Hard Apple Cider,Cider,16,0.065,,St. John's,MI
2267,606,522,Uncommon Brewers,Scotty K NA,Low Alcohol Beer,16,0.001,,Santa Cruz,CA
2268,543,522,Uncommon Brewers,Bacon Brown Ale,American Brown Ale,16,0.068,,Santa Cruz,CA
2269,347,522,Uncommon Brewers,Golden State Ale,Belgian Pale Ale,16,0.064,,Santa Cruz,CA
2270,346,522,Uncommon Brewers,Baltic Porter,Baltic Porter,16,0.078,,Santa Cruz,CA
2271,25,522,Uncommon Brewers,Siamese twin,Dubbel,16,0.085,,Santa Cruz,CA
2272,2507,71,Union Craft Brewing,Double Duckpin,American Double / Imperial IPA,12,0.085,90,Baltimore,MD
2273,2506,71,Union Craft Brewing,Old Pro,Gose,12,0.042,10,Baltimore,MD
2274,829,71,Union Craft Brewing,Duckpin Pale Ale,American Pale Ale (APA),12,0.055,,Baltimore,MD
2275,582,71,Union Craft Brewing,Balt Altbier,Altbier,12,0.06,,Baltimore,MD
2276,2190,202,Upland Brewing Company,Campside Session IPA,American IPA,16,0.045,50,Bloomington,IN
2277,1951,202,Upland Brewing Company,Upland Wheat Ale,Witbier,16,0.045,15,Bloomington,IN
2278,1950,202,Upland Brewing Company,Dragonfly IPA,American IPA,16,0.06,,Bloomington,IN
2279,2565,51,Upslope Brewing Company,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,0.128,,Boulder,CO
2280,2564,51,Upslope Brewing Company,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,0.104,,Boulder,CO
2281,2563,51,Upslope Brewing Company,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,0.068,24,Boulder,CO
2282,2562,51,Upslope Brewing Company,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,0.099,51,Boulder,CO
2283,2561,51,Upslope Brewing Company,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,0.076,,Boulder,CO
2284,2560,51,Upslope Brewing Company,Blood Orange Saison,Saison / Farmhouse Ale,12,0.06,,Boulder,CO
2285,1932,51,Upslope Brewing Company,Thai Style White IPA,American White IPA,12,0.065,33,Boulder,CO
2286,1853,51,Upslope Brewing Company,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,0.075,30,Boulder,CO
2287,1315,51,Upslope Brewing Company,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,0.099,90,Boulder,CO
2288,907,51,Upslope Brewing Company,Upslope Christmas Ale,Winter Warmer,16,0.082,,Boulder,CO
2289,906,51,Upslope Brewing Company,Upslope Pumpkin Ale,Pumpkin Ale,16,0.077,,Boulder,CO
2290,683,51,Upslope Brewing Company,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12,0.075,30,Boulder,CO
2291,614,51,Upslope Brewing Company,Upslope Foreign Style Stout,Foreign / Export Stout,12,0.069,,Boulder,CO
2292,466,51,Upslope Brewing Company,Top Rope Mexican-style Craft Lager,Vienna Lager,12,0.048,15,Boulder,CO
2293,444,51,Upslope Brewing Company,Upslope Craft Lager,Vienna Lager,12,0.048,22,Boulder,CO
2294,345,51,Upslope Brewing Company,Upslope Brown Ale,English Brown Ale,12,0.067,,Boulder,CO
2295,80,51,Upslope Brewing Company,Upslope Pale Ale,American Pale Ale (APA),12,0.058,,Boulder,CO
2296,79,51,Upslope Brewing Company,Upslope India Pale Ale,American IPA,12,0.072,,Boulder,CO
2297,382,546,Upstate Brewing Company,Common Sense Kentucky Common Ale,American Brown Ale,16,0.053,22,Elmira,NY
2298,381,546,Upstate Brewing Company,Upstate I.P.W.,American IPA,12,0.065,70,Elmira,NY
2299,1826,302,Utah Brewers Cooperative,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,0.04,,Salt Lake City,UT
2300,1825,302,Utah Brewers Cooperative,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12,0.09,75,Salt Lake City,UT
2301,1824,302,Utah Brewers Cooperative,Devastator Double Bock,Doppelbock,12,0.08,,Salt Lake City,UT
2302,1823,302,Utah Brewers Cooperative,Wasatch Ghostrider White IPA,American White IPA,12,0.06,,Salt Lake City,UT
2303,1682,302,Utah Brewers Cooperative,Wasatch Ghostrider White IPA (2014),American White IPA,12,0.06,,Salt Lake City,UT
2304,1681,302,Utah Brewers Cooperative,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12,0.04,,Salt Lake City,UT
2305,1680,302,Utah Brewers Cooperative,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,0.09,75,Salt Lake City,UT
2306,1679,302,Utah Brewers Cooperative,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,0.04,,Salt Lake City,UT
2307,2245,185,Vander Mill Ciders,Nunica Pine,Cider,16,0.068,,Spring Lake,MI
2308,2244,185,Vander Mill Ciders,Ginger Peach,Cider,16,0.069,,Spring Lake,MI
2309,1378,185,Vander Mill Ciders,Totally Roasted,Cider,16,0.068,,Spring Lake,MI
2310,1377,185,Vander Mill Ciders,Blue Gold,Cider,16,0.068,,Spring Lake,MI
2311,1376,185,Vander Mill Ciders,Hard Apple,Cider,16,0.068,,Spring Lake,MI
2312,2411,113,Vault Brewing Company,Nitro Can Coffee Stout,American Stout,12,0.052,,Yardley,PA
2313,1770,322,Voodoo Brewery,Voodoo Love Child,Tripel,12,0.092,25,Meadville,PA
2314,1769,322,Voodoo Brewery,White Magick of the Sun,Witbier,12,0.079,23,Meadville,PA
2315,1730,322,Voodoo Brewery,Wynona's Big Brown Ale,American Brown Ale,12,0.075,31,Meadville,PA
2316,1729,322,Voodoo Brewery,Gran Met,Belgian Strong Pale Ale,12,0.092,25,Meadville,PA
2317,1603,322,Voodoo Brewery,Good Vibes IPA,American IPA,12,0.073,85,Meadville,PA
2318,1488,322,Voodoo Brewery,Pilzilla,American Double / Imperial Pilsner,12,0.075,85,Meadville,PA
2319,1846,295,Wachusett Brewing Company,Wachusett Light IPA,American IPA,12,0.04,37,Westminster,MA
2320,1845,295,Wachusett Brewing Company,Green Monsta IPA,American IPA,12,0.06,55,Westminster,MA
2321,1844,295,Wachusett Brewing Company,Wachusett IPA,American IPA,12,0.056,50,Westminster,MA
2322,1843,295,Wachusett Brewing Company,Strawberry White,Witbier,12,0.047,,Westminster,MA
2323,1418,295,Wachusett Brewing Company,Larry Imperial IPA,American Double / Imperial IPA,12,0.085,85,Westminster,MA
2324,1038,295,Wachusett Brewing Company,Wachusett Summer,American Pale Wheat Ale,12,0.047,,Westminster,MA
2325,1030,295,Wachusett Brewing Company,Country Pale Ale,English Pale Ale,12,0.051,17,Westminster,MA
2326,1029,295,Wachusett Brewing Company,Wachusett Light IPA (2013),American IPA,12,0.04,37,Westminster,MA
2327,908,295,Wachusett Brewing Company,Pumpkan,Pumpkin Ale,12,0.052,20,Westminster,MA
2328,619,295,Wachusett Brewing Company,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12,0.045,10,Westminster,MA
2329,618,295,Wachusett Brewing Company,Green Monsta IPA,American IPA,12,0.06,55,Westminster,MA
2330,780,506,Warbird Brewing Company,T-6 Red Ale (2004),American Amber / Red Ale,12,0.047,,Fort Wayne,IN
2331,2450,94,Warped Wing Brewing Company,Self Starter,American IPA,16,0.052,67,Dayton,OH
2332,2223,94,Warped Wing Brewing Company,Ermal's,Cream Ale,16,0.054,20,Dayton,OH
2333,2222,94,Warped Wing Brewing Company,10 Ton,Oatmeal Stout,16,0.07,,Dayton,OH
2334,2221,94,Warped Wing Brewing Company,Flyin' Rye,American IPA,16,0.07,,Dayton,OH
2335,2439,100,West Sixth Brewing,Christmas Ale,Herbed / Spiced Beer,12,0.09,,Lexington,KY
2336,2356,100,West Sixth Brewing,Pay It Forward Cocoa Porter,American Porter,12,0.07,,Lexington,KY
2337,1069,100,West Sixth Brewing,West Sixth Amber Ale,American Amber / Red Ale,12,0.055,,Lexington,KY
2338,652,100,West Sixth Brewing,West Sixth IPA,American IPA,12,,,Lexington,KY
2339,1542,384,Westbrook Brewing Company,One Claw,American Pale Ale (APA),12,0.055,,Mt. Pleasant,SC
2340,1312,384,Westbrook Brewing Company,Westbrook Gose,Gose,12,0.04,5,Mt. Pleasant,SC
2341,576,384,Westbrook Brewing Company,White Thai,Witbier,12,0.05,16,Mt. Pleasant,SC
2342,575,384,Westbrook Brewing Company,Westbrook IPA,American IPA,12,0.068,65,Mt. Pleasant,SC
2343,1645,351,Westfield River Brewing Company,Westfield Octoberfest,M?rzen / Oktoberfest,12,0.057,22,Westfield,MA
2344,1551,351,Westfield River Brewing Company,Pop's Old Fashioned Lager,American Amber / Red Lager,12,0.052,,Westfield,MA
2345,1550,351,Westfield River Brewing Company,Charlie in the Rye,American IPA,12,0.058,55,Westfield,MA
2346,2364,132,Weston Brewing Company,Royal Lager,American Pale Lager,16,,,Weston,MO
2347,2348,132,Weston Brewing Company,Rip Van Winkle (Current),Bock,12,0.08,,Weston,MO
2348,2344,132,Weston Brewing Company,O¡¯Malley¡¯s Stout,English Stout,12,,,Weston,MO
2349,2343,132,Weston Brewing Company,O¡¯Malley¡¯s IPA,American IPA,12,0.075,89,Weston,MO
