id,brewery_id,beer_name,style,ounces,abv,ibu,brewery_name,city,state
361,449,TailGate Hefeweizen,Hefeweizen,12,0.049,28,TailGate Beer,San Diego,CA
2575,45,Wooden Rooster,Tripel,16.9,0.085,34,Tallgrass Brewing Company,Manhattan,KS
2555,45,Ginger Peach Saison,Saison / Farmhouse Ale,16,0.048,20,Tallgrass Brewing Company,Manhattan,KS
1736,45,Zombie Monkie,American Porter,16,0.062,35,Tallgrass Brewing Company,Manhattan,KS
1196,45,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,0.056,20,Tallgrass Brewing Company,Manhattan,KS
1063,45,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16,0.05,20,Tallgrass Brewing Company,Manhattan,KS
1017,45,Ethos IPA,American IPA,16,0.068,110,Tallgrass Brewing Company,Manhattan,KS
1009,45,Tallgrass Pub Ale,American Brown Ale,16,0.044,12,Tallgrass Brewing Company,Manhattan,KS
912,45,Oasis,Extra Special / Strong Bitter (ESB),16,0.072,93,Tallgrass Brewing Company,Manhattan,KS
765,45,Buffalo Sweat,Milk / Sweet Stout,16,0.05,20,Tallgrass Brewing Company,Manhattan,KS
676,45,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16,0.05,20,Tallgrass Brewing Company,Manhattan,KS
595,45,8-Bit Pale Ale,American Pale Ale (APA),16,0.052,,Tallgrass Brewing Company,Manhattan,KS
537,45,Velvet Rooster,Tripel,16,0.085,,Tallgrass Brewing Company,Manhattan,KS
412,45,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12,0.05,20,Tallgrass Brewing Company,Manhattan,KS
105,45,Köld Lager (2010),German Pilsener,16,0.05,16,Tallgrass Brewing Company,Manhattan,KS
104,45,Oasis (2010),American Double / Imperial IPA,16,0.072,93,Tallgrass Brewing Company,Manhattan,KS
103,45,Tallgrass Ale,American Brown Ale,16,0.044,22,Tallgrass Brewing Company,Manhattan,KS
102,45,Buffalo Sweat (2010),Milk / Sweet Stout,16,0.05,20,Tallgrass Brewing Company,Manhattan,KS
101,45,Tallgrass IPA,American IPA,16,0.063,60,Tallgrass Brewing Company,Manhattan,KS
1433,409,Hat Trick Hop IPA,American IPA,16,0.068,,Tamarack Brewing Company,Lakeside,MT
1432,409,Yard Sale Amber Ale,American Amber / Red Ale,16,0.056,,Tamarack Brewing Company,Lakeside,MT
936,490,Loafin Bräu,Altbier,16,0.055,,Tampa Bay Brewing Company,Tampa,FL
544,490,Old Elephant Foot IPA,American IPA,16,0.07,80,Tampa Bay Brewing Company,Tampa,FL
2640,7,Peck's Porter,American Porter,16,0.065,35,Tapistry Brewing,Bridgman,MI
2448,7,Reactor,American IPA,16,0.07,,Tapistry Brewing,Bridgman,MI
2447,7,Mr. Orange,Witbier,16,0.057,,Tapistry Brewing,Bridgman,MI
2601,28,Deduction,Dubbel,12,0.08,22,Taxman Brewing Company,Bargersville,IN
973,480,Face Down Brown Ale,American Brown Ale,12,0.057,,Telluride Brewing Company,Telluride,CO
827,480,Tempter IPA,American IPA,12,0.064,,Telluride Brewing Company,Telluride,CO
589,480,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12,0.055,,Telluride Brewing Company,Telluride,CO
2155,210,Smittytown,Extra Special / Strong Bitter (ESB),12,0.048,,Temperance Beer Company,Evanston,IL
1982,210,Greenwood Beach,Fruit / Vegetable Beer,12,0.04,,Temperance Beer Company,Evanston,IL
1939,210,Gatecrasher,English India Pale Ale (IPA),12,0.066,,Temperance Beer Company,Evanston,IL
1082,469,RecreationAle,American Pale Ale (APA),12,0.047,42,Terrapin Brewing Company,Athens,GA
2119,215,First Stand,Saison / Farmhouse Ale,12,0.055,35,Texian Brewing Co.,Richmond,TX
2118,215,Battle LIne,American Brown Ale,12,0.063,23,Texian Brewing Co.,Richmond,TX
2117,215,Broken Bridge,Dunkelweizen,12,0.056,12,Texian Brewing Co.,Richmond,TX
2116,215,Brutus,English India Pale Ale (IPA),12,0.071,69,Texian Brewing Co.,Richmond,TX
1916,272,Petit Mutant,American Wild Ale,16,0.06,,The Alchemist,Waterbury,VT
1915,272,The Crusher,American Double / Imperial IPA,16,0.096,,The Alchemist,Waterbury,VT
1914,272,Beelzebub,American Double / Imperial Stout,16,0.08,,The Alchemist,Waterbury,VT
1810,272,Focal Banger,American IPA,16,0.07,,The Alchemist,Waterbury,VT
1111,272,Heady Topper,American Double / Imperial IPA,16,0.08,120,The Alchemist,Waterbury,VT
379,272,Heady Topper,American Double / Imperial IPA,16,0.08,120,The Alchemist,Waterbury,VT
1200,457,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12,0.046,20,The Black Tooth Brewing Company,Sheridan,WY
1199,457,Indian Paintbrush IPA,American IPA,12,0.07,75,The Black Tooth Brewing Company,Sheridan,WY
1198,457,Saddle Bronc Brown Ale (2013),English Brown Ale,12,0.048,16,The Black Tooth Brewing Company,Sheridan,WY
1197,457,Wagon Box Wheat Beer,American Pale Wheat Ale,12,0.059,15,The Black Tooth Brewing Company,Sheridan,WY
1945,262,Birdhouse Pale Ale,Belgian Pale Ale,12,0.05,,The Brewer's Art,Baltimore,MD
1079,262,Ozzy,Belgian Pale Ale,12,0.073,,The Brewer's Art,Baltimore,MD
94,262,Resurrection,Dubbel,12,0.07,,The Brewer's Art,Baltimore,MD
1748,329,Bronx Summer Pale Ale,American Pale Ale (APA),16,0.052,16,The Bronx Brewery,Bronx,NY
1747,329,Bronx Black Pale Ale,American Black Ale,16,0.057,46,The Bronx Brewery,Bronx,NY
1037,329,Bronx Pale Ale,American Pale Ale (APA),16,0.063,50,The Bronx Brewery,Bronx,NY
2594,33,Surfrider,American Pale Ale (APA),16,0.052,35,The Dudes' Brewing Company,Torrance,CA
2035,33,Kolschtal Eddy,Kölsch,16,0.055,,The Dudes' Brewing Company,Torrance,CA
2034,33,South Bay Session IPA,American IPA,16,0.05,,The Dudes' Brewing Company,Torrance,CA
1562,33,Grandma's Pecan,English Brown Ale,16,0.069,34,The Dudes' Brewing Company,Torrance,CA
1561,33,Double Trunk,American Double / Imperial IPA,16,0.099,101,The Dudes' Brewing Company,Torrance,CA
1749,328,Just IPA,American IPA,12,0.046,45,The Just Beer Project,Burlington,VT
2455,90,Lionshead,American Pilsner,12,0.045,,The Lion Brewery,Wilkes-Barre,PA
963,484,Manhattan Gold Lager (1990),American Amber / Red Lager,12,,,The Manhattan Brewing Company,New York,NY
2638,9,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),16,0.052,,The Mitten Brewing Company,Grand Rapids,MI
1278,438,Northern Hawk Owl Amber,American Amber / Red Ale,12,0.058,,The Right Brain Brewery,Traverse City,MI
1277,438,CEO Stout,American Stout,16,0.059,,The Right Brain Brewery,Traverse City,MI
1276,438,Will Power Pale Ale,American Pale Ale (APA),16,0.047,,The Right Brain Brewery,Traverse City,MI
1732,334,Curious Traveler Shandy,Shandy,12,0.044,,The Traveler Beer Company,Burlington,VT
2347,142,Hunny Do Wheat,American Pale Wheat Ale,12,0.048,18,Third Street Brewhouse,Cold Spring,MN
1781,142,Three Way Pale Ale,American Pale Ale (APA),12,0.052,,Third Street Brewhouse,Cold Spring,MN
1780,142,Rise to the Top,Cream Ale,12,0.041,,Third Street Brewhouse,Cold Spring,MN
1779,142,Lost Trout Brown Ale,American Brown Ale,12,0.049,,Third Street Brewhouse,Cold Spring,MN
2421,108,Watermelon Ale,Fruit / Vegetable Beer,12,0.051,11,Thomas Hooker Brewing Company,Bloomfield,CT
2319,153,Knotty Blonde Ale,American Blonde Ale,12,0.04,18,Three Creeks Brewing,Sisters,OR
2317,153,Fivepine Chocolate Porter,American Porter,12,0.062,40,Three Creeks Brewing,Sisters,OR
2316,153,Hoodoo Voodoo IPA,American IPA,12,0.062,82,Three Creeks Brewing,Sisters,OR
1913,273,Hydraulion Red,Irish Red Ale,12,0.053,22,Three Notch'd Brewing Company,Charlottesville,VA
1912,273,40 Mile IPA,American IPA,12,0.06,50,Three Notch'd Brewing Company,Charlottesville,VA
2617,21,Citra Faced,American Pale Wheat Ale,16,0.055,64,Three Pints Brewing,Martinsville,IN
2616,21,Pole Barn Stout,Oatmeal Stout,16,0.055,31,Three Pints Brewing,Martinsville,IN
2615,21,Pale,American Pale Ale (APA),16,0.054,37,Three Pints Brewing,Martinsville,IN
2614,21,Yoshi's Nectar,California Common / Steam Beer,16,0.053,27,Three Pints Brewing,Martinsville,IN
1889,282,Leatherhead Red,American Amber / Red Ale,12,0.052,,Thunderhead Brewing Company,Kearney,NE
1222,282,Cropduster Mid-American IPA,American IPA,12,0.065,,Thunderhead Brewing Company,Kearney,NE
122,282,Golden Frau Honey Wheat,Braggot,12,0.075,,Thunderhead Brewing Company,Kearney,NE
121,282,Cornstalker Dark Wheat,American Dark Wheat Ale,12,,,Thunderhead Brewing Company,Kearney,NE
2623,17,Cafe Leche,American Porter,16,0.058,20,Tin Man Brewing Company,Evansville,IN
2622,17,Damascene Apricot Sour,Fruit / Vegetable Beer,16,0.052,12,Tin Man Brewing Company,Evansville,IN
2621,17,Csar,Russian Imperial Stout,16,0.12,90,Tin Man Brewing Company,Evansville,IN
1817,17,Klingon Warnog Roggen Dunkel,Roggenbier,16,0.055,,Tin Man Brewing Company,Evansville,IN
1449,17,Overlord Imperial IPA,American Double / Imperial IPA,16,0.085,115,Tin Man Brewing Company,Evansville,IN
951,17,Alloy,American IPA,16,0.058,36,Tin Man Brewing Company,Evansville,IN
950,17,Rivet Irish Red Ale,Irish Red Ale,16,0.051,22,Tin Man Brewing Company,Evansville,IN
949,17,3 Gear Robust Porter,American Porter,16,0.052,50,Tin Man Brewing Company,Evansville,IN
948,17,Circuit Bohemian Pilsner,Czech Pilsener,16,0.045,35,Tin Man Brewing Company,Evansville,IN
2321,152,Turnrow Harvest Ale,American Blonde Ale,12,0.055,,Tin Roof Brewing Company,Baton Rouge,LA
1755,152,Juke Joint IPA,American IPA,12,0.07,60,Tin Roof Brewing Company,Baton Rouge,LA
1754,152,Parade Ground Coffee Porter,American Porter,12,0.07,35,Tin Roof Brewing Company,Baton Rouge,LA
1428,152,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12,0.05,21,Tin Roof Brewing Company,Baton Rouge,LA
529,152,Tin Roof Blonde Ale,American Blonde Ale,12,0.045,18,Tin Roof Brewing Company,Baton Rouge,LA
495,152,Voodoo Bengal Pale Ale,American Pale Ale (APA),12,0.055,37,Tin Roof Brewing Company,Baton Rouge,LA
494,152,Perfect Tin Amber,American Amber / Red Ale,12,0.045,28,Tin Roof Brewing Company,Baton Rouge,LA
1856,291,IPA & a Half,American IPA,12,0.073,87,Tommyknocker Brewery,Idaho Springs,CO
736,291,Ornery Amber Lager (2003),Vienna Lager,12,0.055,33,Tommyknocker Brewery,Idaho Springs,CO
1027,474,Big Island Shandy,Shandy,16,0.05,,Tonka Beer Company,Minnetonka,MN
1026,474,Preservation IPA,American IPA,16,0.068,,Tonka Beer Company,Minnetonka,MN
1938,265,Almanac IPA,American IPA,12,0.062,72,Tractor Brewing Company,Albuquerque,NM
1937,265,Milk Mustachio Stout,Milk / Sweet Stout,12,0.065,,Tractor Brewing Company,Albuquerque,NM
1936,265,Farmer's Tan Red Ale,American Amber / Red Ale,12,0.06,30,Tractor Brewing Company,Albuquerque,NM
594,524,Triangle India Pale Ale,American IPA,12,0.057,,Triangle Brewing Company,Durham,NC
114,524,Triangle White Ale,Witbier,12,0.05,,Triangle Brewing Company,Durham,NC
113,524,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12,0.08,,Triangle Brewing Company,Durham,NC
2445,97,Troegenator,Doppelbock,16,0.082,,Tröegs Brewing Company,Hershey,PA
2444,97,Nugget Nectar,American Amber / Red Ale,16,0.075,93,Tröegs Brewing Company,Hershey,PA
2203,97,Sunshine Pils,American Pilsner,12,0.045,45,Tröegs Brewing Company,Hershey,PA
1510,97,Troegenator Doublebock,Doppelbock,16,0.082,25,Tröegs Brewing Company,Hershey,PA
1509,97,Perpetual IPA,American IPA,12,0.075,85,Tröegs Brewing Company,Hershey,PA
433,539,Greenville Pale Ale,American Pale Ale (APA),12,0.055,52,Twin Lakes Brewing Company,Greenville,DE
641,520,Hoppy Boy,American IPA,16,0.062,65,Twisted Pine Brewing Company,Boulder,CO
2588,38,Cow Creek,American Amber / Red Lager,12,0.054,26,Twisted X Brewing Company,Dripping Springs,TX
2458,38,Chupahopra,American IPA,12,0.075,63,Twisted X Brewing Company,Dripping Springs,TX
2212,38,Twisted X,American Adjunct Lager,12,0.051,19,Twisted X Brewing Company,Dripping Springs,TX
2235,190,Day Hike Session,American IPA,12,0.041,41,Two Beers Brewing Company,Seattle,WA
1661,190,Trailhead ISA,American IPA,12,0.048,48,Two Beers Brewing Company,Seattle,WA
1660,190,Immersion Amber,American Amber / Red Ale,12,0.052,27,Two Beers Brewing Company,Seattle,WA
1659,190,Evo IPA,American IPA,12,0.062,70,Two Beers Brewing Company,Seattle,WA
1438,190,Presidential Pils,Czech Pilsener,12,0.048,,Two Beers Brewing Company,Seattle,WA
1173,190,Evolutionary IPA (2012),American IPA,12,0.062,70,Two Beers Brewing Company,Seattle,WA
560,190,Persnickety Pale,American Pale Ale (APA),12,0.057,36,Two Beers Brewing Company,Seattle,WA
519,190,SoDo Brown Ale,American Brown Ale,12,0.054,20,Two Beers Brewing Company,Seattle,WA
518,190,Immersion Amber Ale (2011),American Amber / Red Ale,12,0.052,27,Two Beers Brewing Company,Seattle,WA
505,190,Evolutionary IPA (2011),American IPA,12,0.062,70,Two Beers Brewing Company,Seattle,WA
482,190,Trailhead India Style Session Ale (2011),American IPA,12,0.048,48,Two Beers Brewing Company,Seattle,WA
451,190,Panorama Wheat Ale,American Pale Wheat Ale,12,0.046,,Two Beers Brewing Company,Seattle,WA
2497,74,Wobble,American IPA,16,0.063,69,Two Brothers Brewing Company,Warrenville,IL
2246,74,Night Cat,American Dark Wheat Ale,12,0.058,43,Two Brothers Brewing Company,Warrenville,IL
1630,74,Night Cat (2014),American Dark Wheat Ale,12,0.058,43,Two Brothers Brewing Company,Warrenville,IL
1284,74,Dog Days Lager,Dortmunder / Export Lager,12,0.051,17,Two Brothers Brewing Company,Warrenville,IL
1121,74,Sidekick Extra Pale Ale,American Pale Ale (APA),12,0.051,36,Two Brothers Brewing Company,Warrenville,IL
1042,74,Atom Smasher,Märzen / Oktoberfest,12,0.077,23,Two Brothers Brewing Company,Warrenville,IL
1041,74,Testudo,Bière de Garde,12,0.045,,Two Brothers Brewing Company,Warrenville,IL
1040,74,Hobnob B & B Pale Ale,American Pale Ale (APA),12,0.065,,Two Brothers Brewing Company,Warrenville,IL
861,74,Cane and Ebel,American Strong Ale,12,0.07,68,Two Brothers Brewing Company,Warrenville,IL
642,74,Outlaw IPA (2015),American IPA,12,0.065,,Two Brothers Brewing Company,Warrenville,IL
2037,243,The Gilded Age,Munich Helles Lager,12,0.045,,Two Henrys Brewing Company,Plant City,FL
1285,435,No Limits Hefeweizen,Hefeweizen,16,0.05,,Two Roads Brewing Company,Stratford,CT
1189,435,Honeyspot Road White IPA,American White IPA,12,0.06,,Two Roads Brewing Company,Stratford,CT
1171,435,Road 2 Ruin Double IPA,American Double / Imperial IPA,12,0.072,,Two Roads Brewing Company,Stratford,CT
1170,435,Workers Comp Saison,Saison / Farmhouse Ale,12,0.048,,Two Roads Brewing Company,Stratford,CT
1169,435,Ol' Factory Pils,German Pilsener,12,0.05,,Two Roads Brewing Company,Stratford,CT
2310,159,PUNK'N,Pumpkin Ale,12,0.05,10,Uinta Brewing Company,Salt Lake City,UT
2100,159,Yard Sale Winter Lager,American Amber / Red Lager,12,0.04,22,Uinta Brewing Company,Salt Lake City,UT
1925,159,Trader Session IPA,American IPA,12,0.04,42,Uinta Brewing Company,Salt Lake City,UT
1723,159,Hop Nosh IPA,American IPA,12,0.073,83,Uinta Brewing Company,Salt Lake City,UT
1212,159,SUM'R,American Blonde Ale,12,0.04,17,Uinta Brewing Company,Salt Lake City,UT
1097,159,Organic Baba Black Lager,Schwarzbier,12,0.04,32,Uinta Brewing Company,Salt Lake City,UT
1089,159,Hop Notch IPA (2013),American IPA,12,0.073,82,Uinta Brewing Company,Salt Lake City,UT
1088,159,Cutthroat Pale Ale,American Pale Ale (APA),12,0.04,34,Uinta Brewing Company,Salt Lake City,UT
974,159,WYLD Extra Pale Ale,American Pale Ale (APA),12,0.04,29,Uinta Brewing Company,Salt Lake City,UT
98,555,Pilsner Ukiah,German Pilsener,12,0.055,,Ukiah Brewing Company,Ukiah,CA
2372,126,The Green Room,American IPA,16,0.06,75,Uncle Billy's Brewery and Smokeh...,Austin,TX
2367,126,Humbucker Helles,Maibock / Helles Bock,16,0.047,25,Uncle Billy's Brewery and Smokeh...,Austin,TX
1704,338,Uncle John's Apple Cherry Cider,Cider,16,0.065,,Uncle John's Fruit House Winery,St. John's,MI
1703,338,Uncle John's Apricot Apple Cider,Cider,16,0.065,,Uncle John's Fruit House Winery,St. John's,MI
877,338,Draught Hard Apple Cider,Cider,16,0.065,,Uncle John's Fruit House Winery,St. John's,MI
606,522,Scotty K NA,Low Alcohol Beer,16,0.001,,Uncommon Brewers,Santa Cruz,CA
543,522,Bacon Brown Ale,American Brown Ale,16,0.068,,Uncommon Brewers,Santa Cruz,CA
347,522,Golden State Ale,Belgian Pale Ale,16,0.064,,Uncommon Brewers,Santa Cruz,CA
346,522,Baltic Porter,Baltic Porter,16,0.078,,Uncommon Brewers,Santa Cruz,CA
25,522,Siamese twin,Dubbel,16,0.085,,Uncommon Brewers,Santa Cruz,CA
2507,71,Double Duckpin,American Double / Imperial IPA,12,0.085,90,Union Craft Brewing,Baltimore,MD
2506,71,Old Pro,Gose,12,0.042,10,Union Craft Brewing,Baltimore,MD
829,71,Duckpin Pale Ale,American Pale Ale (APA),12,0.055,,Union Craft Brewing,Baltimore,MD
582,71,Balt Altbier,Altbier,12,0.06,,Union Craft Brewing,Baltimore,MD
2190,202,Campside Session IPA,American IPA,16,0.045,50,Upland Brewing Company,Bloomington,IN
1951,202,Upland Wheat Ale,Witbier,16,0.045,15,Upland Brewing Company,Bloomington,IN
1950,202,Dragonfly IPA,American IPA,16,0.06,,Upland Brewing Company,Bloomington,IN
2565,51,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,0.128,,Upslope Brewing Company,Boulder,CO
2564,51,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,0.104,,Upslope Brewing Company,Boulder,CO
2563,51,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,0.068,24,Upslope Brewing Company,Boulder,CO
2562,51,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,0.099,51,Upslope Brewing Company,Boulder,CO
2561,51,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,0.076,,Upslope Brewing Company,Boulder,CO
2560,51,Blood Orange Saison,Saison / Farmhouse Ale,12,0.06,,Upslope Brewing Company,Boulder,CO
1932,51,Thai Style White IPA,American White IPA,12,0.065,33,Upslope Brewing Company,Boulder,CO
1853,51,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,0.075,30,Upslope Brewing Company,Boulder,CO
1315,51,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,0.099,90,Upslope Brewing Company,Boulder,CO
907,51,Upslope Christmas Ale,Winter Warmer,16,0.082,,Upslope Brewing Company,Boulder,CO
906,51,Upslope Pumpkin Ale,Pumpkin Ale,16,0.077,,Upslope Brewing Company,Boulder,CO
683,51,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12,0.075,30,Upslope Brewing Company,Boulder,CO
614,51,Upslope Foreign Style Stout,Foreign / Export Stout,12,0.069,,Upslope Brewing Company,Boulder,CO
466,51,Top Rope Mexican-style Craft Lager,Vienna Lager,12,0.048,15,Upslope Brewing Company,Boulder,CO
444,51,Upslope Craft Lager,Vienna Lager,12,0.048,22,Upslope Brewing Company,Boulder,CO
345,51,Upslope Brown Ale,English Brown Ale,12,0.067,,Upslope Brewing Company,Boulder,CO
80,51,Upslope Pale Ale,American Pale Ale (APA),12,0.058,,Upslope Brewing Company,Boulder,CO
79,51,Upslope India Pale Ale,American IPA,12,0.072,,Upslope Brewing Company,Boulder,CO
382,546,Common Sense Kentucky Common Ale,American Brown Ale,16,0.053,22,Upstate Brewing Company,Elmira,NY
381,546,Upstate I.P.W.,American IPA,12,0.065,70,Upstate Brewing Company,Elmira,NY
1826,302,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,0.04,,Utah Brewers Cooperative,Salt Lake City,UT
1825,302,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12,0.09,75,Utah Brewers Cooperative,Salt Lake City,UT
1824,302,Devastator Double Bock,Doppelbock,12,0.08,,Utah Brewers Cooperative,Salt Lake City,UT
1823,302,Wasatch Ghostrider White IPA,American White IPA,12,0.06,,Utah Brewers Cooperative,Salt Lake City,UT
1682,302,Wasatch Ghostrider White IPA (2014),American White IPA,12,0.06,,Utah Brewers Cooperative,Salt Lake City,UT
1681,302,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12,0.04,,Utah Brewers Cooperative,Salt Lake City,UT
1680,302,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,0.09,75,Utah Brewers Cooperative,Salt Lake City,UT
1679,302,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,0.04,,Utah Brewers Cooperative,Salt Lake City,UT
2245,185,Nunica Pine,Cider,16,0.068,,Vander Mill Ciders,Spring Lake,MI
2244,185,Ginger Peach,Cider,16,0.069,,Vander Mill Ciders,Spring Lake,MI
1378,185,Totally Roasted,Cider,16,0.068,,Vander Mill Ciders,Spring Lake,MI
1377,185,Blue Gold,Cider,16,0.068,,Vander Mill Ciders,Spring Lake,MI
1376,185,Hard Apple,Cider,16,0.068,,Vander Mill Ciders,Spring Lake,MI
2411,113,Nitro Can Coffee Stout,American Stout,12,0.052,,Vault Brewing Company,Yardley,PA
1770,322,Voodoo Love Child,Tripel,12,0.092,25,Voodoo Brewery,Meadville,PA
1769,322,White Magick of the Sun,Witbier,12,0.079,23,Voodoo Brewery,Meadville,PA
1730,322,Wynona's Big Brown Ale,American Brown Ale,12,0.075,31,Voodoo Brewery,Meadville,PA
1729,322,Gran Met,Belgian Strong Pale Ale,12,0.092,25,Voodoo Brewery,Meadville,PA
1603,322,Good Vibes IPA,American IPA,12,0.073,85,Voodoo Brewery,Meadville,PA
1488,322,Pilzilla,American Double / Imperial Pilsner,12,0.075,85,Voodoo Brewery,Meadville,PA
