Attribute,Index,Dirty Value
act_arr_time,792,10:52 am
act_arr_time,793,2:46p
act_arr_time,794,10:08a
act_arr_time,795,7:39p
act_arr_time,796,9:04a
act_arr_time,797,11:06a
act_arr_time,804,thu  22:25
act_arr_time,805,thu  17:40
act_arr_time,806,thu  19:33
act_arr_time,807,thu  7:31
act_arr_time,808,thu  6:50
act_arr_time,810,thu  10:28
act_arr_time,812,09:32 am
act_arr_time,813,10:29 pm
act_arr_time,814,09:28 am
act_arr_time,815,11:58 am
act_arr_time,816,09:43 am
act_arr_time,818,03:16 pm
act_arr_time,819,05:17 pm
act_arr_time,820,03:31 pm
act_arr_time,821,11:21 am
act_arr_time,823,07:17 am
act_arr_time,824,05:26 am
act_arr_time,825,06:28 pm
act_arr_time,826,09:14 am
act_arr_time,827,01:19 pm
act_arr_time,828,01:27 pm
act_arr_time,829,09:56 am
act_arr_time,830,09:45 am
act_arr_time,831,07:39 pm
act_arr_time,832,01:40 pm
act_arr_time,833,07:10 pm
act_arr_time,834,11:32 am
act_arr_time,835,04:47 pm
act_arr_time,836,04:09 pm
act_arr_time,837,01:14 pm
act_arr_time,838,09:05 am
act_arr_time,839,05:05 pm
act_arr_time,840,10:27 am
act_arr_time,841,10:56 am
act_arr_time,842,11:56 am
act_arr_time,843,3:20 pm (runway)
act_arr_time,844,01:30 pm
act_arr_time,845,03:21 pm
act_arr_time,846,02:10 pm
act_arr_time,847,05:42 pm
act_arr_time,848,01:15 pm
act_arr_time,849,08:03 pm
act_arr_time,850,08:56 pm
act_arr_time,851,02:46 pm
act_arr_time,852,05:34 pm
act_arr_time,853,03:33 pm
act_arr_time,854,10:36 am
act_arr_time,856,08:53 pm
act_arr_time,858,07:58 pm
act_arr_time,859,12:09 pm
act_arr_time,860,07:51 am
act_arr_time,861,09:31 am
act_arr_time,862,07:55 pm
act_arr_time,863,06:38 pm
act_arr_time,864,07:36 pm
act_arr_time,865,09:53 pm
act_arr_time,866,06:34 pm
act_arr_time,867,10:47 am
act_arr_time,868,03:04 pm
act_arr_time,869,04:23 pm
act_arr_time,870,02:50 pm
act_arr_time,871,04:17 pm
act_arr_time,876,10:04 am
act_arr_time,877,11:44 am
act_arr_time,878,09:13 am
act_arr_time,880,04:59 pm
act_arr_time,881,08:45 am
act_arr_time,884,08:02 am
act_arr_time,885,02:00 pm
act_arr_time,886,09:20 pm
act_arr_time,887,04:44 pm
act_arr_time,888,07:10 pm
act_arr_time,889,11:45 am
act_arr_time,890,03:43 pm
act_arr_time,891,05:43 pm
act_arr_time,892,11:06 am
act_arr_time,893,01:43 pm
act_arr_time,894,11:01 am
act_arr_time,895,12:09 pm
act_arr_time,896,03:13 pm
act_arr_time,897,10:16 am
act_arr_time,898,06:43 pm
act_arr_time,899,08:06 am
act_arr_time,900,04:56 pm
act_arr_time,901,06:15 pm
act_arr_time,902,02:27 pm
act_arr_time,903,11:06 am
act_arr_time,904,05:26 pm
act_arr_time,905,05:38 pm
act_arr_time,906,12:50 pm
act_arr_time,907,07:40 am
act_arr_time,908,06:36 pm
act_arr_time,909,06:19 am
act_arr_time,910,11:12 am
act_arr_time,911,03:14 pm
act_arr_time,912,09:22 am
act_arr_time,913,07:35 pm
act_arr_time,915,02:01 pm
act_arr_time,918,09:09 am
act_arr_time,922,09:00 am
act_arr_time,923,11:50 am
act_arr_time,924,03:19 pm
act_arr_time,925,07:40 am
act_arr_time,926,03:20 pm
act_arr_time,927,05:09 pm
act_arr_time,928,01:11 pm
act_arr_time,929,02:17 pm
act_arr_time,930,02:36 pm
act_arr_time,931,08:53 pm
act_arr_time,932,03:10 pm
act_arr_time,933,12:21 am (estimated)
act_arr_time,935,06:36 pm
act_arr_time,936,07:26 pm
act_arr_time,939,10:45 am
act_arr_time,940,02:52 pm
act_arr_time,941,04:18 pm
act_arr_time,942,04:17 pm
act_arr_time,943,12:01 am (estimated runway)
act_arr_time,944,11:35 pm (estimated runway)
act_arr_time,945,11:40 am
act_arr_time,946,05:28 pm
act_arr_time,951,02:02 pm
act_arr_time,952,9:19 pm (estimated)
act_arr_time,953,12:10 pm
act_arr_time,954,11:26 am
act_arr_time,955,11:04 am
act_arr_time,958,01:40 pm
act_arr_time,961,01:27 pm
act_arr_time,962,06:36 pm
act_arr_time,965,10:47 am
act_arr_time,966,12:48 pm
act_arr_time,967,06:19 am
act_arr_time,968,11:00 am
act_arr_time,969,03:09 pm
act_arr_time,970,09:22 am
act_arr_time,971,07:49 am
act_arr_time,972,09:26 am
act_arr_time,973,07:25 pm
act_arr_time,974,10:43 am
act_arr_time,975,04:57 pm
act_arr_time,976,09:44 am
act_arr_time,977,04:20 pm
act_arr_time,978,02:49 pm
act_arr_time,979,11:35 pm
act_arr_time,980,12:02 am
act_arr_time,981,07:43 pm
act_arr_time,982,06:11 pm
act_arr_time,983,08:46 pm
act_arr_time,984,10:29 am
act_arr_time,985,03:26 pm
act_arr_time,986,06:09 am
act_arr_time,987,10:52 am
act_arr_time,988,08:38 pm
act_arr_time,989,06:30 pm
act_arr_time,990,09:32 am
act_arr_time,991,09:28 am
act_arr_time,992,11:58 am
act_arr_time,993,09:43 am
act_arr_time,994,10:30 pm*
act_arr_time,995,not available
act_arr_time,996,03:16 pm
act_arr_time,997,contact airline
act_arr_time,998,04:56 pm
act_arr_time,999,dec 02 not available
act_arr_time,1000,07:17 am
act_arr_time,1001,02:50 pm
act_arr_time,1002,contact airline
act_arr_time,1003,09:45 am
act_arr_time,1004,09:56 am
act_arr_time,1005,07:39 pm
act_arr_time,1006,07:10 pm
act_arr_time,1007,04:09 pm
act_arr_time,1008,09:05 am
act_arr_time,1009,contact airline
act_arr_time,1010,10:27 am
act_arr_time,1011,10:56 am
act_arr_time,1012,01:40 pm
act_arr_time,1013,11:01 am
act_arr_time,1014,11:56 am
act_arr_time,1015,08:06 am
act_arr_time,1016,03:30 pm
act_arr_time,1017,01:27 pm
act_arr_time,1018,02:10 pm
act_arr_time,1019,contact airline
act_arr_time,1020,11:06 am
act_arr_time,1021,02:27 pm
act_arr_time,1022,02:46 pm
act_arr_time,1023,10:36 am
act_arr_time,1024,11:32 am
act_arr_time,1025,08:53 pm
act_arr_time,1026,dec 02 contact airline
act_arr_time,1027,07:58 pm
act_arr_time,1028,12:09 pm
act_arr_time,1029,07:51 am
act_arr_time,1030,09:31 am
act_arr_time,1031,contact airline
act_arr_time,1032,09:53 pm
act_arr_time,1033,contact airline
act_arr_time,1034,03:04 pm
act_arr_time,1035,04:23 pm
act_arr_time,1036,dec 02 not available
act_arr_time,1037,not available
act_arr_time,1038,dec 02 not available
act_arr_time,1039,not available
act_arr_time,1040,10:04 am
act_arr_time,1041,11:44 am
act_arr_time,1042,05:42 pm
act_arr_time,1043,09:13 am
act_arr_time,1044,not available
act_arr_time,1045,04:59 pm
act_arr_time,1046,08:45 am
act_arr_time,1047,08:02 am
act_arr_time,1048,contact airline
act_arr_time,1049,9:19 pm*
act_arr_time,1050,contact airline
act_arr_time,1051,contact airline
act_arr_time,1052,03:43 pm
act_arr_time,1053,05:43 pm
act_arr_time,1054,11:06 am
act_arr_time,1055,contact airline
act_arr_time,1056,01:43 pm
act_arr_time,1057,contact airline
act_arr_time,1058,03:13 pm
act_arr_time,1059,01:30 pm
act_arr_time,1060,10:16 am
act_arr_time,1061,06:43 pm
act_arr_time,1062,06:15 pm
act_arr_time,1063,05:26 pm
act_arr_time,1064,contact airline
act_arr_time,1065,12:50 pm
act_arr_time,1066,03:14 pm
act_arr_time,1067,07:40 am
act_arr_time,1068,06:36 pm
act_arr_time,1069,06:19 am
act_arr_time,1070,11:12 am
act_arr_time,1071,09:22 am
act_arr_time,1072,10:29 pm
act_arr_time,1073,09:28 am
act_arr_time,1074,11:58 am
act_arr_time,1075,09:43 am
act_arr_time,1077,03:16 pm
act_arr_time,1078,05:17 pm
act_arr_time,1079,03:31 pm
act_arr_time,1080,11:21 am
act_arr_time,1082,07:17 am
act_arr_time,1083,05:26 am
act_arr_time,1084,06:25 pm
act_arr_time,1085,09:09 am
act_arr_time,1086,01:19 pm
act_arr_time,1087,01:18 pm
act_arr_time,1088,09:56 am
act_arr_time,1089,09:45 am
act_arr_time,1090,07:39 pm
act_arr_time,1091,01:40 pm
act_arr_time,1092,07:10 pm
act_arr_time,1093,11:32 am
act_arr_time,1094,05:00 pm
act_arr_time,1095,04:09 pm
act_arr_time,1096,01:14 pm
act_arr_time,1097,09:05 am
act_arr_time,1098,05:03 pm
act_arr_time,1099,10:27 am
act_arr_time,1100,10:56 am
act_arr_time,1101,11:50 am
act_arr_time,1102,03:19 pm
act_arr_time,1103,01:30 pm
act_arr_time,1104,03:21 pm
act_arr_time,1105,02:01 pm
act_arr_time,1106,05:42 pm
act_arr_time,1107,01:14 pm
act_arr_time,1108,08:03 pm
act_arr_time,1109,09:38 pm
act_arr_time,1110,02:46 pm
act_arr_time,1111,05:34 pm
act_arr_time,1112,03:25 pm
act_arr_time,1113,10:29 am
act_arr_time,1115,08:43 pm
act_arr_time,1117,07:58 pm
act_arr_time,1118,12:09 pm
act_arr_time,1119,07:51 am
act_arr_time,1120,09:29 am
act_arr_time,1121,07:53 pm
act_arr_time,1122,06:35 pm
act_arr_time,1123,07:36 pm
act_arr_time,1124,09:49 pm
act_arr_time,1125,06:34 pm
act_arr_time,1126,10:45 am
act_arr_time,1127,03:04 pm
act_arr_time,1128,04:23 pm
act_arr_time,1129,02:52 pm
act_arr_time,1130,04:17 pm
act_arr_time,1135,10:04 am
act_arr_time,1136,11:44 am
act_arr_time,1137,09:13 am
act_arr_time,1139,04:59 pm
act_arr_time,1140,08:45 am
act_arr_time,1143,08:02 am
act_arr_time,1144,02:02 pm
act_arr_time,1145,09:11 pm
act_arr_time,1146,04:24 pm
act_arr_time,1147,07:10 pm
act_arr_time,1148,12:12 pm
act_arr_time,1149,03:36 pm
act_arr_time,1150,05:34 pm
act_arr_time,1151,11:07 am
act_arr_time,1152,01:43 pm
act_arr_time,1153,11:00 am
act_arr_time,1154,12:09 pm
act_arr_time,1155,03:01 pm
act_arr_time,1156,10:10 am
act_arr_time,1157,06:43 pm
act_arr_time,1158,07:57 am
act_arr_time,1159,04:56 pm
act_arr_time,1160,06:09 pm
act_arr_time,1161,02:27 pm
act_arr_time,1162,11:06 am
act_arr_time,1163,05:26 pm
act_arr_time,1164,06:17 pm
act_arr_time,1165,12:48 pm
act_arr_time,1166,07:32 am
act_arr_time,1167,06:36 pm
act_arr_time,1168,06:19 am
act_arr_time,1169,11:12 am
act_arr_time,1170,03:14 pm
act_arr_time,1172,09:09 am
act_arr_time,1173,10:23 pm
act_arr_time,1176,07:10 am
act_arr_time,1177,09:54 am
act_arr_time,1178,09:45 am
act_arr_time,1180,07:55 pm
act_arr_time,1181,09:00 am
act_arr_time,1184,11:50 am
act_arr_time,1185,07:40 am
act_arr_time,1186,02:52 pm
act_arr_time,1187,03:20 pm
act_arr_time,1188,01:14 pm
act_arr_time,1189,02:36 pm
act_arr_time,1191,03:33 pm
act_arr_time,1193,not available
act_arr_time,1194,07:53 pm
act_arr_time,1195,12:09 pm
act_arr_time,1196,09:49 pm
act_arr_time,1198,03:04 pm
act_arr_time,1200,5:42 am (estimated runway)
act_arr_time,1201,05:28 pm
act_arr_time,1202,09:13 am
act_arr_time,1203,04:55 pm
act_arr_time,1204,08:41 am
act_arr_time,1207,02:02 pm
act_arr_time,1208,04:24 pm
act_arr_time,1209,12:10 pm
act_arr_time,1210,03:43 pm
act_arr_time,1211,11:07 am
act_arr_time,1212,not available
act_arr_time,1216,03:13 pm
act_arr_time,1217,01:30 pm
act_arr_time,1218,06:36 pm
act_arr_time,1219,07:35 pm
act_arr_time,1223,10:49 am
act_arr_time,1224,09:22 am
act_arr_time,1226,09:14 am
act_arr_time,1227,11:30 am
act_arr_time,1228,09:29 am
act_arr_time,1229,10:31 pm
act_arr_time,1230,05:14 pm
act_arr_time,1232,04:54 pm
act_arr_time,1233,11:11 am
act_arr_time,1234,12/2/11 6:35 am
act_arr_time,1235,07:04 am
act_arr_time,1237,06:25 pm
act_arr_time,1240,01:11 pm
act_arr_time,1241,09:56 am
act_arr_time,1242,09:29 am
act_arr_time,1243,07:37 pm
act_arr_time,1244,01:36 pm
act_arr_time,1247,04:43 pm
act_arr_time,1248,04:08 pm
act_arr_time,1250,08:50 am
act_arr_time,1251,05:00 pm
act_arr_time,1254,11:50 am
act_arr_time,1255,03:13 pm
act_arr_time,1256,01:23 pm
act_arr_time,1257,03:09 pm
act_arr_time,1258,01:55 pm
act_arr_time,1259,05:22 pm
act_arr_time,1260,01:11 pm
act_arr_time,1263,02:39 pm
act_arr_time,1264,05:24 pm
act_arr_time,1266,10:34 am
act_arr_time,1267,07:25 pm
act_arr_time,1268,08:38 pm
act_arr_time,1269,03:04 pm
act_arr_time,1271,07:20 pm
act_arr_time,1273,07:49 am
act_arr_time,1274,09:26 am
act_arr_time,1275,07:43 pm
act_arr_time,1276,10:43 am
act_arr_time,1277,06:28 pm
act_arr_time,1278,07:23 pm
act_arr_time,1279,09:47 pm
act_arr_time,1281,10:43 am
act_arr_time,1282,02:58 pm
act_arr_time,1283,04:20 pm
act_arr_time,1284,02:50 pm
act_arr_time,1286,05:52 am
act_arr_time,1287,12/2/11 12:01 am
act_arr_time,1288,11:49 pm
act_arr_time,1289,11:35 pm
act_arr_time,1290,09:45 am
act_arr_time,1291,11:33 am
act_arr_time,1292,09:13 am
act_arr_time,1293,03:29 pm
act_arr_time,1295,08:33 am
act_arr_time,1297,06:19 pm
act_arr_time,1298,07:50 am
act_arr_time,1299,01:52 pm
act_arr_time,1300,09:12 pm
act_arr_time,1301,04:22 pm
act_arr_time,1304,03:36 pm
act_arr_time,1305,05:39 pm
act_arr_time,1306,11:04 am
act_arr_time,1307,01:42 pm
act_arr_time,1308,10:58 am
act_arr_time,1310,02:49 pm
act_arr_time,1311,10:12 am
act_arr_time,1312,06:30 pm
act_arr_time,1313,07:59 am
act_arr_time,1314,06:11 pm
act_arr_time,1315,02:21 pm
act_arr_time,1317,05:34 pm
act_arr_time,1318,12:37 pm
act_arr_time,1319,07:37 am
act_arr_time,1321,06:15 am
act_arr_time,1322,10:52 am
act_arr_time,1323,03:12 pm
act_arr_time,1324,9:32adec 1
act_arr_time,1325,10:02 pm
act_arr_time,1326,9:28adec 1
act_arr_time,1327,11:58adec 1
act_arr_time,1330,03:16 pm
act_arr_time,1331,05:17 pm
act_arr_time,1332,03:31 pm
act_arr_time,1335,7:17adec 1
act_arr_time,1336,5:26adec 1
act_arr_time,1337,06:28 pm
act_arr_time,1339,01:19 pm
act_arr_time,1340,01:27 pm
act_arr_time,1341,9:56adec 1
act_arr_time,1342,9:45adec 1
act_arr_time,1343,07:39 pm
act_arr_time,1344,01:40 pm
act_arr_time,1345,07:10 pm
act_arr_time,1346,11:32adec 1
act_arr_time,1347,04:47 pm
act_arr_time,1348,04:09 pm
act_arr_time,1349,01:14 pm
act_arr_time,1350,9:05adec 1
act_arr_time,1351,05:05 pm
act_arr_time,1352,10:27adec 1
act_arr_time,1353,10:56adec 1
act_arr_time,1354,11:56adec 1
act_arr_time,1355,03:30 pm
act_arr_time,1356,01:30 pm
act_arr_time,1358,02:10 pm
act_arr_time,1359,05:42 pm
act_arr_time,1360,01:15 pm
act_arr_time,1361,08:03 pm
act_arr_time,1363,02:46 pm
act_arr_time,1364,05:34 pm
act_arr_time,1365,03:33 pm
act_arr_time,1366,10:36adec 1
act_arr_time,1368,08:53 pm
act_arr_time,1370,07:58 pm
act_arr_time,1371,12:09 pm
act_arr_time,1372,7:51adec 1
act_arr_time,1373,9:31adec 1
act_arr_time,1374,07:55 pm
act_arr_time,1375,06:38 pm
act_arr_time,1376,07:36 pm
act_arr_time,1377,09:53 pm
act_arr_time,1378,06:34 pm
act_arr_time,1379,10:47adec 1
act_arr_time,1380,03:04 pm
act_arr_time,1381,04:23 pm
act_arr_time,1382,02:50 pm
act_arr_time,1383,04:17 pm
act_arr_time,1388,10:04adec 1
act_arr_time,1389,11:44adec 1
act_arr_time,1391,04:59 pm
act_arr_time,1392,8:45adec 1
act_arr_time,1395,8:02adec 1
act_arr_time,1396,02:00 pm
act_arr_time,1398,04:44 pm
act_arr_time,1399,07:10 pm
act_arr_time,1401,03:43 pm
act_arr_time,1402,05:43 pm
act_arr_time,1403,11:06adec 1
act_arr_time,1404,01:43 pm
act_arr_time,1405,11:01adec 1
act_arr_time,1406,12:09 pm
act_arr_time,1407,03:13 pm
act_arr_time,1408,10:16adec 1
act_arr_time,1409,06:43 pm
act_arr_time,1410,8:06adec 1
act_arr_time,1411,04:56 pm
act_arr_time,1412,06:15 pm
act_arr_time,1413,02:27 pm
act_arr_time,1414,11:06adec 1
act_arr_time,1415,05:26 pm
act_arr_time,1416,05:38 pm
act_arr_time,1417,12:50 pm
act_arr_time,1418,7:40adec 1
act_arr_time,1419,06:36 pm
act_arr_time,1420,6:19adec 1
act_arr_time,1421,11:12adec 1
act_arr_time,1422,03:14 pm
act_arr_time,1427,10:29 pm
act_arr_time,1428,09:14 am
act_arr_time,1429,01:14 pm
act_arr_time,1430,10:27 am
act_arr_time,1431,12:21 am
act_arr_time,1432,05:26 am
act_arr_time,1433,10:56 am
act_arr_time,1434,03:31 pm
act_arr_time,1435,05:26 pm
act_arr_time,1436,07:10 pm
act_arr_time,1437,12:09 pm
act_arr_time,1438,06:34 pm
act_arr_time,1439,01:19 pm
act_arr_time,1440,04:59 pm
act_arr_time,1441,09:52 pm
act_arr_time,1442,06:40 pm
act_arr_time,1443,06:36 pm
act_arr_time,1444,08:03 pm
act_arr_time,1445,11:32 am
act_arr_time,1446,07:51 am
act_arr_time,1447,03:43 pm
act_arr_time,1448,01:19 pm
act_arr_time,1449,05:43 pm
act_arr_time,1450,06:38 pm
act_arr_time,1451,10:27 am
act_arr_time,1452,07:36 pm
act_arr_time,1453,09:43 am
act_arr_time,1454,03:13 pm
act_arr_time,1455,10:36 am
act_arr_time,1456,04:23 pm
act_arr_time,1457,02:50 pm
act_arr_time,1458,05:26 am
act_arr_time,1459,03:31 pm
act_arr_time,1460,12:01 am (estimated runway)
act_arr_time,1461,08:06 am
act_arr_time,1462,11:49 pm (estimated runway)
act_arr_time,1463,06:15 pm
act_arr_time,1464,11:44 am
act_arr_time,1465,10:30 pm (estimated)
act_arr_time,1466,09:13 am
act_arr_time,1467,05:38 pm
act_arr_time,1468,04:47 pm
act_arr_time,1469,06:34 pm
act_arr_time,1470,04:59 pm
act_arr_time,1471,09:45 am
act_arr_time,1472,02:46 pm
act_arr_time,1473,10:16 am
act_arr_time,1474,9:19 pm (estimated)
act_arr_time,1475,06:19 am
act_arr_time,1476,11:12 am
act_arr_time,1477,07:10 pm
act_arr_time,1478,01:27 pm
act_arr_time,1479,03:16 pm
act_arr_time,1480,12:21 am (estimated)
act_arr_time,1481,04:09 pm
act_arr_time,1488,09:22 am
act_arr_time,1490,09:14 am
act_arr_time,1491,11:30 am
act_arr_time,1492,09:29 am
act_arr_time,1493,10:31 pm
act_arr_time,1494,05:14 pm
act_arr_time,1496,04:54 pm
act_arr_time,1497,11:11 am
act_arr_time,1498,12/2/11 6:35 am
act_arr_time,1499,07:04 am
act_arr_time,1501,06:25 pm
act_arr_time,1504,01:11 pm
act_arr_time,1505,09:56 am
act_arr_time,1506,09:29 am
act_arr_time,1507,07:37 pm
act_arr_time,1508,01:36 pm
act_arr_time,1511,04:43 pm
act_arr_time,1512,04:08 pm
act_arr_time,1514,08:50 am
act_arr_time,1515,05:00 pm
act_arr_time,1518,11:50 am
act_arr_time,1519,03:13 pm
act_arr_time,1520,01:23 pm
act_arr_time,1521,03:09 pm
act_arr_time,1522,01:55 pm
act_arr_time,1523,05:22 pm
act_arr_time,1524,01:11 pm
act_arr_time,1527,02:39 pm
act_arr_time,1528,05:24 pm
act_arr_time,1530,10:34 am
act_arr_time,1531,07:25 pm
act_arr_time,1532,08:38 pm
act_arr_time,1533,03:04 pm
act_arr_time,1535,07:20 pm
act_arr_time,1537,07:49 am
act_arr_time,1538,09:26 am
act_arr_time,1539,07:43 pm
act_arr_time,1540,10:43 am
act_arr_time,1541,06:28 pm
act_arr_time,1542,07:23 pm
act_arr_time,1543,09:47 pm
act_arr_time,1545,10:43 am
act_arr_time,1546,02:58 pm
act_arr_time,1547,04:20 pm
act_arr_time,1548,02:50 pm
act_arr_time,1550,05:52 am
act_arr_time,1551,12/2/11 12:01 am
act_arr_time,1552,11:49 pm
act_arr_time,1553,11:35 pm
act_arr_time,1554,09:45 am
act_arr_time,1555,11:33 am
act_arr_time,1556,09:13 am
act_arr_time,1557,03:29 pm
act_arr_time,1559,08:33 am
act_arr_time,1561,06:19 pm
act_arr_time,1562,07:50 am
act_arr_time,1563,01:52 pm
act_arr_time,1564,09:12 pm
act_arr_time,1565,04:22 pm
act_arr_time,1568,03:36 pm
act_arr_time,1569,05:39 pm
act_arr_time,1570,11:04 am
act_arr_time,1571,01:42 pm
act_arr_time,1572,10:58 am
act_arr_time,1574,02:49 pm
act_arr_time,1575,10:12 am
act_arr_time,1576,06:30 pm
act_arr_time,1577,07:59 am
act_arr_time,1578,06:11 pm
act_arr_time,1579,02:21 pm
act_arr_time,1581,05:34 pm
act_arr_time,1582,12:37 pm
act_arr_time,1583,07:37 am
act_arr_time,1585,06:15 am
act_arr_time,1586,10:52 am
act_arr_time,1587,03:12 pm
act_arr_time,1589,10:02 pm
act_arr_time,1592,contact airline
act_arr_time,1595,5:26adec 1
act_arr_time,1596,06:28 pm
act_arr_time,1597,01:19 pm
act_arr_time,1598,9:45adec 1
act_arr_time,1599,07:10 pm
act_arr_time,1600,01:14 pm
act_arr_time,1601,9:05adec 1
act_arr_time,1602,05:05 pm
act_arr_time,1603,11:56 am
act_arr_time,1604,8:06adec 1
act_arr_time,1606,01:27 pm
act_arr_time,1607,02:10 pm
act_arr_time,1608,01:15 pm
act_arr_time,1610,02:27 pm
act_arr_time,1611,7:51adec 1
act_arr_time,1612,9:31adec 1
act_arr_time,1613,07:55 pm
act_arr_time,1614,11:06adec 1
act_arr_time,1615,09:53 pm
act_arr_time,1616,10:47adec 1
act_arr_time,1617,08:53 pm
act_arr_time,1619,dec 02 not available
act_arr_time,1621,10:04adec 1
act_arr_time,1622,11:44adec 1
act_arr_time,1623,05:42 pm
act_arr_time,1624,not available
act_arr_time,1625,04:59 pm
act_arr_time,1628,05:43 pm
act_arr_time,1629,08:45 am
act_arr_time,1630,01:43 pm
act_arr_time,1631,12:09 pm
act_arr_time,1632,11:12adec 1
act_arr_time,1633,10:16adec 1
act_arr_time,1634,04:56 pm
act_arr_time,1635,06:15 pm
act_arr_time,1636,05:26 pm
act_arr_time,1637,7:40adec 1
act_arr_time,1662,09:22 am
act_arr_time,1663,09:14 am
act_arr_time,1664,10:24 pm
act_arr_time,1665,09:44 am
act_arr_time,1666,10:28 pm
act_arr_time,1667,06:55 am
act_arr_time,1668,06:23 pm
act_arr_time,1669,09:08 am
act_arr_time,1670,09:29 am
act_arr_time,1671,07:37 pm
act_arr_time,1672,01:11 pm
act_arr_time,1673,03:59 pm
act_arr_time,1674,01:07 pm
act_arr_time,1675,08:50 am
act_arr_time,1676,04:57 pm
act_arr_time,1677,10:58 am
act_arr_time,1678,11:50 am
act_arr_time,1679,07:59 am
act_arr_time,1680,03:13 pm
act_arr_time,1681,07:35 am
act_arr_time,1682,02:40 pm
act_arr_time,1683,03:07 pm
act_arr_time,1684,05:27 pm
act_arr_time,1685,01:08 pm
act_arr_time,1686,07:43 pm
act_arr_time,1687,10:43 am
act_arr_time,1688,08:46 pm
act_arr_time,1689,02:21 pm
act_arr_time,1690,02:39 pm
act_arr_time,1691,03:26 pm
act_arr_time,1692,10:29 am
act_arr_time,1693,07:25 pm
act_arr_time,1694,08:38 pm
act_arr_time,1695,03:04 pm
act_arr_time,1696,12:02 am
act_arr_time,1697,12:02 pm
act_arr_time,1698,07:49 am
act_arr_time,1699,09:26 am
act_arr_time,1700,07:43 pm
act_arr_time,1701,06:34 pm
act_arr_time,1702,09:47 pm
act_arr_time,1703,02:58 pm
act_arr_time,1704,04:20 pm
act_arr_time,1705,04:06 pm
act_arr_time,1706,12:19 am
act_arr_time,1707,12:01 am
act_arr_time,1708,11:35 pm
act_arr_time,1709,09:45 am
act_arr_time,1710,11:33 am
act_arr_time,1711,03:40 pm
act_arr_time,1712,05:21 am
act_arr_time,1713,06:56 pm
act_arr_time,1714,09:11 pm
act_arr_time,1715,03:36 pm
act_arr_time,1716,05:39 pm
act_arr_time,1717,11:04 am
act_arr_time,1718,01:42 pm
act_arr_time,1719,02:49 pm
act_arr_time,1720,06:30 pm
act_arr_time,1721,06:11 pm
act_arr_time,1722,03:12 pm
act_arr_time,1723,05:34 pm
act_arr_time,1724,12:37 pm
act_arr_time,1725,06:33 pm
act_arr_time,1726,06:09 am
act_arr_time,1727,10:52 am
act_arr_time,1728,11:58 am
act_arr_time,1729,09:43 am
act_arr_time,1730,05:17 pm
act_arr_time,1731,11:21 am
act_arr_time,1732,06:28 pm
act_arr_time,1733,05:05 pm
act_arr_time,1734,03:21 pm
act_arr_time,1735,01:15 pm
act_arr_time,1736,01:30 pm
act_arr_time,1737,09:56 am
act_arr_time,1738,05:34 pm
act_arr_time,1739,07:58 pm
act_arr_time,1740,06:38 pm
act_arr_time,1741,07:36 pm
act_arr_time,1742,10:47 am
act_arr_time,1743,04:23 pm
act_arr_time,1744,04:17 pm
act_arr_time,1745,fri dec 2 12:29 am
act_arr_time,1746,09:13 am
act_arr_time,1747,08:45 am
act_arr_time,1748,fri dec 2 5:11 am
act_arr_time,1749,08:02 am
act_arr_time,1750,02:00 pm
act_arr_time,1751,04:44 pm
act_arr_time,1752,07:10 pm
act_arr_time,1753,11:56 am
act_arr_time,1754,04:47 pm
act_arr_time,1755,12:09 pm
act_arr_time,1756,05:38 pm
act_arr_time,1757,07:17 am
act_arr_time,1758,05:42 pm
act_arr_time,1759,09:32 am
act_arr_time,1760,10:29 pm
act_arr_time,1761,09:28 am
act_arr_time,1762,11:58 am
act_arr_time,1763,09:43 am
