instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15049,368711.15,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37
15050,368711.15,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,6,162,168
15051,368711.15,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530
15052,368711.15,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750
15053,368711.15,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328
15054,368711.15,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198
15055,368711.15,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238
15056,368711.15,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342
15057,368711.15,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328
15058,368711.15,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,77,226,303
15059,368711.15,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300
15060,368711.15,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,99,417,516
15061,368711.15,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,89,809,898
15062,368711.15,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,95,758,853
15063,368711.15,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,56,534,590
15064,368711.15,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432
15065,368711.15,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,26,230,256
15066,368711.15,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,18,154,172
15067,368711.15,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,11,83,94
15068,368735.15,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,8,56,64
15069,368735.15,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,2,11,13
15070,368735.15,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,5,9,14
15071,368735.15,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,2,3,5
15072,368735.15,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,2,7,9
15073,368735.15,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,1,46,47
15074,368735.15,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,5,189,194
15075,368735.15,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,17,539,556
15076,368735.15,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,41,764,805
15077,368735.15,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,28,381,409
15078,368735.15,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,45,125,170
15079,368735.15,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,63,155,218
15080,368735.15,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302
15081,368735.15,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305
15082,368735.15,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,80,213,293
15083,368735.15,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,56,247,303
15084,368735.15,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,59,436,495
15085,368735.15,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,107,860,967
15086,368735.15,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,64,758,822
15087,368735.15,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,49,490,539
15088,368735.15,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,37,388,425
15089,368735.15,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,34,263,297
15090,368735.15,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,14,174,188
15091,368735.15,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,9,89,98
15092,368759.15,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,6,34,40
15093,368759.15,4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,10,19,29
15094,368759.15,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,2,15,17
15095,368759.15,4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,4,6,10
15096,368759.15,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,2,12,14
15097,368759.15,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,1,35,36
15098,368759.15,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,3,179,182
15099,368759.15,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,9,523,532
15100,368759.15,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,30,808,838
15101,368759.15,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,27,307,334
15102,368759.15,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,29,156,185
15103,368759.15,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,46,181,227
15104,368759.15,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,56,260,316
15105,368759.15,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,67,273,340
15106,368759.15,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,60,217,277
15107,368759.15,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,69,231,300
15108,368759.15,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,71,397,468
15109,368759.15,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,77,876,953
15110,368759.15,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,69,815,884
15111,368759.15,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,38,589,627
15112,368759.15,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,45,389,434
15113,368759.15,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,32,328,360
15114,368759.15,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,21,194,215
15115,368759.15,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,13,102,115
15116,368783.15,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,5,60,65
15117,368783.15,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,5,16,21
15118,368783.15,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,3,13,16
15119,368783.15,4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,0,7,7
15120,368783.15,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,2,6,8
15121,368783.15,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,2,64,66
15122,368783.15,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,5,164,169
15123,368783.15,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,12,546,558
15124,368783.15,4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,20,774,794
15125,368783.15,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,30,305,335
15126,368783.15,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,40,168,208
15127,368783.15,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,67,227,294
15128,368783.15,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,63,272,335
15129,368783.15,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,61,265,326
15130,368783.15,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,44,214,258
15131,368783.15,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,41,255,296
15132,368783.15,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,73,399,472
15133,368783.15,4,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,87,818,905
15134,368783.15,4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,77,822,899
15135,368783.15,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,48,511,559
15136,368783.15,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,45,412,457
15137,368783.15,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,18,235,253
15138,368783.15,4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,2,45,47
15139,368783.15,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,1,44,45
15140,368807.15,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,2,15,17
15141,368807.15,4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,0,13,13
15142,368807.15,4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,1,9,10
15143,368807.15,4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,0,7,7
15144,368807.15,4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,2,10,12
15145,368807.15,4,1,9,5,0,5,1,1,0.56,0.5303,0.88,0.0,1,37,38
15146,368807.15,4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,2,136,138
15147,368807.15,4,1,9,7,0,5,1,2,0.56,0.5303,0.94,0.0,10,384,394
15148,368807.15,4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,31,674,705
15149,368807.15,4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,27,399,426
15150,368807.15,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,51,194,245
15151,368807.15,4,1,9,11,0,5,1,2,0.66,0.6212,0.69,0.0,109,252,361
15152,368807.15,4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,94,286,380
15153,368807.15,4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,106,304,410
15154,368807.15,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,105,294,399
15155,368807.15,4,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,104,288,392
15156,368807.15,4,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,83,419,502
15157,368807.15,4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,101,707,808
15158,368807.15,4,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,58,609,667
15159,368807.15,4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,38,470,508
15160,368807.15,4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,32,304,336
15161,368807.15,4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,32,205,237
15162,368807.15,4,1,9,22,0,5,1,2,0.58,0.5455,0.53,0.2239,30,190,220
15163,368807.15,4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,26,164,190
15164,368831.15,4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239,15,134,149
15165,368831.15,4,1,9,1,0,6,0,1,0.54,0.5152,0.6,0.2239,12,89,101
15166,368831.15,4,1,9,2,0,6,0,2,0.54,0.5152,0.56,0.2239,12,80,92
15167,368831.15,4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.194,4,25,29
15168,368831.15,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,6,8,14
15169,368831.15,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,2,13,15
15170,368831.15,4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,4,33,37
15171,368831.15,4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836,12,61,73
15172,368831.15,4,1,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836,37,174,211
15173,368831.15,4,1,9,9,0,6,0,1,0.5,0.4848,0.63,0.194,69,263,332
15174,368831.15,4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537,134,338,472
15175,368831.15,4,1,9,11,0,6,0,1,0.56,0.5303,0.52,0.2836,217,446,663
15176,368831.15,4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,191,491,682
15177,368831.15,4,1,9,13,0,6,0,1,0.62,0.6212,0.41,0.2985,233,453,686
15178,368831.15,4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,302,448,750
15179,368831.15,4,1,9,15,0,6,0,1,0.6,0.6212,0.43,0.2537,271,456,727
15180,368831.15,4,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,275,447,722
15181,368831.15,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,256,456,712
15182,368831.15,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,174,420,594
15183,368831.15,4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642,119,351,470
15184,368831.15,4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194,88,227,315
15185,368831.15,4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,73,219,292
15186,368831.15,4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,48,173,221
15187,368831.15,4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896,35,161,196
15188,368855.15,4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0.0,35,112,147
15189,368855.15,4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0.0,31,85,116
15190,368855.15,4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0.0,21,71,92
15191,368855.15,4,1,9,3,0,0,0,1,0.46,0.4545,0.67,0.0896,17,41,58
15192,368855.15,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,1,6,7
15193,368855.15,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0.0,1,9,10
15194,368855.15,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,2,20,22
15195,368855.15,4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0.0,14,43,57
15196,368855.15,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,18,126,144
15197,368855.15,4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045,74,211,285
15198,368855.15,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,160,319,479
15199,368855.15,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,222,369,591
15200,368855.15,4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,206,474,680
15201,368855.15,4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,180,414,594
15202,368855.15,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,208,404,612
15203,368855.15,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,230,419,649
15204,368855.15,4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,202,446,648
15205,368855.15,4,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,195,380,575
15206,368855.15,4,1,9,18,0,0,0,1,0.52,0.5,0.59,0.4478,91,310,401
15207,368855.15,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223,257
15208,368855.15,4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,31,163,194
15209,368855.15,4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0.0,19,104,123
15210,368855.15,4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0.0,15,76,91
15211,368855.15,4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,8,49,57
15212,368159.1666666667,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,6,39,45
15213,368159.1666666667,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18
15214,368159.1666666667,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,6,6,12
15215,368159.1666666667,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,1,6,7
15216,368159.1666666667,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10
15217,368159.1666666667,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0.0,2,34,36
15218,368159.1666666667,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,8,147,155
15219,368159.1666666667,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483
15220,368159.1666666667,4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,40,744,784
15221,368159.1666666667,4,1,10,9,0,1,1,2,0.52,0.5,0.63,0.0,26,314,340
15222,368159.1666666667,4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0.0,44,135,179
15223,368159.1666666667,4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0.0,76,196,272
15224,368159.1666666667,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262,323
15225,368159.1666666667,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225,305
15226,368159.1666666667,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244
15227,368159.1666666667,4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,95,234,329
15228,368159.1666666667,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,51,408,459
15229,368159.1666666667,4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,65,791,856
15230,368159.1666666667,4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,42,571,613
15231,368159.1666666667,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,33,483,516
15232,368159.1666666667,4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0.0,11,251,262
15233,368159.1666666667,4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,13,205,218
15234,368159.1666666667,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207
15235,368159.1666666667,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.0,17,88,105
15236,368183.1666666667,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.0,1,30,31
15237,368183.1666666667,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,0,11,11
15238,368183.1666666667,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,0,2,2
15239,368183.1666666667,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,1,4,5
15240,368183.1666666667,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,2,8,10
15241,368183.1666666667,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43
15242,368183.1666666667,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,3,176,179
15243,368183.1666666667,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,4,256,260
15244,368183.1666666667,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0.0,6,128,134
15245,368183.1666666667,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86
15246,368183.1666666667,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45
15247,368183.1666666667,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99
15248,368183.1666666667,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104
15249,368183.1666666667,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154
15250,368183.1666666667,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163
15251,368183.1666666667,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209
15252,368183.1666666667,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374
15253,368183.1666666667,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715
15254,368183.1666666667,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687
15255,368183.1666666667,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.0,27,368,395
15256,368183.1666666667,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306
15257,368183.1666666667,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289
15258,368183.1666666667,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240
15259,368183.1666666667,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0.0,11,87,98
15260,368207.1666666667,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0.0,5,47,52
15261,368207.1666666667,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0.0,3,16,19
15262,368207.1666666667,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.0,2,7,9
15263,368207.1666666667,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.0,0,7,7
15264,368207.1666666667,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0.0,2,9,11
15265,368207.1666666667,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34
15266,368207.1666666667,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177
15267,368207.1666666667,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515
15268,368207.1666666667,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809
15269,368207.1666666667,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362
15270,368207.1666666667,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175
15271,368207.1666666667,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230
15272,368207.1666666667,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358
15273,368207.1666666667,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279
15274,368207.1666666667,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251
15275,368207.1666666667,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319
15276,368207.1666666667,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478
15277,368207.1666666667,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917
15278,368207.1666666667,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810
15279,368207.1666666667,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593
15280,368207.1666666667,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497
15281,368207.1666666667,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209
15282,368207.1666666667,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241
15283,368207.1666666667,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220
15284,368231.1666666667,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76
15285,368231.1666666667,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25
15286,368231.1666666667,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13
15287,368231.1666666667,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11
15288,368231.1666666667,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0.0,0,10,10
15289,368231.1666666667,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39
15290,368231.1666666667,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133
15291,368231.1666666667,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391
15292,368231.1666666667,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,27,711,738
15293,368231.1666666667,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359
15294,368231.1666666667,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177
15295,368231.1666666667,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214
15296,368231.1666666667,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288
15297,368231.1666666667,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294
15298,368231.1666666667,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267
15299,368231.1666666667,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325
15300,368231.1666666667,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497
15301,368231.1666666667,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901
15302,368231.1666666667,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887
15303,368231.1666666667,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534
15304,368231.1666666667,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441
15305,368231.1666666667,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321
15306,368231.1666666667,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232
15307,368231.1666666667,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155
15308,368255.1666666667,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102
15309,368255.1666666667,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46
15310,368255.1666666667,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11
15311,368255.1666666667,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16
15312,368255.1666666667,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11
15313,368255.1666666667,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41
15314,368255.1666666667,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137
15315,368255.1666666667,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428
15316,368255.1666666667,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785
15317,368255.1666666667,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384
15318,368255.1666666667,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260
15319,368255.1666666667,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304
15320,368255.1666666667,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468
15321,368255.1666666667,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424
15322,368255.1666666667,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400
15323,368255.1666666667,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470
15324,368255.1666666667,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634
15325,368255.1666666667,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900
15326,368255.1666666667,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761
15327,368255.1666666667,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500
15328,368255.1666666667,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372
15329,368255.1666666667,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267
15330,368255.1666666667,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264
15331,368255.1666666667,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171
15332,368279.1666666667,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191
