instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15537,368471.1667,4,1,10,13,27,0,0,1,0.363793955,0.064650392,0.41,0.4478,218,401,619
15538,356701.9148,4,1,10,14,172.7367924,0,0,1,0.66,0.6212,0.39,0.4179,249,368,617
15539,368471.1667,4,1.369295669,10,15,66.80921398,0,0,1,0.66,2.074199225,0.39,0.4179,213,355,568
15540,368471.1667,4,1,10,16,20,0,0,1,0.64,0.6212,0.41,0.2985,203,378,581
15541,368471.1667,4,1,10,17,94,0,0,1,0.181954513,0.6212,0.44,0.194,193,346,539
15542,368471.1667,4,1,10,18,92,0,1.7255212,1,0.58,0.5455,0.6,0.2537,134,319,453
15543,368471.1667,4,1,10,19,8,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336
15544,368471.1667,4,1,10,20,67,0,0,1,0.54,0.5152,0.73,0.2239,48,198,246
15545,368471.1667,4,1,10,21,31,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196
15546,368471.1667,4,1,10,22,48,0,-0.574942742,1,0.56,0.5303,0.73,0.3881,38,87,125
15547,368471.1667,4,1,10,23,79,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105
15548,368495.1667,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,17,31,48
15549,368495.1667,4,1,10,1,0,1,1,2,1.735969706,0.5455,0.64,0.3881,5,24,29
15550,368495.1667,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.193237881,1,5,6
15551,368495.1667,4,1,-3.454727219,3,0,1,1,2,0.56,0.5303,0.73,0.826581625,307.4518568,2,4
15552,368495.1667,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,1,9,10
15553,368495.1667,-50.20742408,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,2,38,40
15554,368495.1667,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,6,141,147
15555,368495.1667,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,15,461,476
15556,368495.1667,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,24,713,737
15557,368495.1667,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,31,328,359
15558,368495.1667,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,43,125,168
15559,368495.1667,4,1,15.44414722,11,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263
15560,368495.1667,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284
15561,368495.1667,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146
15562,368495.1667,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,57,128,185
15563,368495.1667,4,1,10,15,0,1,1,1,0.6,1.865574707,0.78,0.3284,70,190,260
15564,368495.1667,4,1,10,16,0,1,1,-1.908582691,0.56,0.5303,0.57082447,0.2985,433.7788604,371,447
15565,368495.1667,-178.908118,1,10,17,0,1,1,1,0.56,-0.017452395,0.64,0.2537,96,670,766
15566,368495.1667,4,1,6.695739673,56.33402937,0,1,1,3,0.54,0.5152,0.77,0.1343,52,540,592
15567,368495.1667,4,1,10,19,0,1,3.302664675,3,0.52,0.5,0.83,0.0896,12,227,239
15568,368495.1667,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256
15569,368495.1667,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,16,190,206
15570,368495.1667,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,8,118,126
15571,368495.1667,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81
15572,368519.1667,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48
15573,368519.1667,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,4,9,13
15574,368519.1667,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3
15575,368519.1667,4,1,-1.623256256,3,0,2,1,1,0.42,0.4242,0.67,0.1045,0,2,2
15576,368519.1667,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7
15577,368519.1667,4,1,10,5,0,2,1,1,0.42,0.4242,1.494420149,0.2537,5,47,52
15578,368519.1667,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172
15579,368519.1667,4,1,10,7,0,2,2.494391343,1,0.42,0.4242,0.67,0.0896,20,505,525
15580,368519.1667,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0,35,800,835
15581,368519.1667,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,32,323,355
46527.24513,368519.1667,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,65,157,222
15583,368519.1667,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,-115.3752565,172,228
15584,368519.1667,103.0988414,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,69,256,325
15585,368519.1667,4,1,10,13,0,2,1,5.100265972,0.52,0.5,0.45,0.2836,68,260,328
15586,368519.1667,40.5061715,1,10,14,0,2,0.490062923,1,0.54,0.5152,0.39,0.2537,94,392.6970983,308
15587,368519.1667,4,1,10,15,0,2,1,1,0.54,1.033092172,0.41,0.3284,76,270,346
15588,368519.1667,4,4.964419062,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446
-19509.77361,368519.1667,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,104,839,943
15590,368519.1667,4,1,10,18,0,2,-1.688330117,1,0.5,0.712760779,0.42,0.1642,71,767,838
15591,368519.1667,4,1,10,19,0,2,1,-0.76198507,0.48,0.4697,-0.345771967,0,40,491,531
39646.04886,368519.1667,4,1,10,20,0,2,2.727482741,1,0.46,0.4545,0.55,0,130.4091785,397,432
15593,368519.1667,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.217107033,19,176,195
15594,368519.1667,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181
15595,368519.1667,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0,23,176,199
15596,368543.1667,4,1,10,0,0,3,1,1.205389556,0.38,0.3939,0.76,0,1,48,49
15597,368543.1667,4,1,10,1,0,3,1,1,0.38,0.3939,0.92465495,0,3,14,17
15598,368543.1667,4,1,10,2,0,3,1,1,0.38,0.3939,0.13683534,0,4,12,16
15599,368543.1667,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0,0,7,7
19287.22548,368543.1667,4,1,10,4,0,3,3.025173108,1,0.36,0.3636,0.81,0.0896,0,4,4
15601,368543.1667,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0,2,39,41
15602,368543.1667,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0,7,171,178
15603,368543.1667,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464
15604,368543.1667,4,1,10,8,0,3,1,2,0.4,0.637035661,0.76,0,94.90115825,779,817
15605,368543.1667,4,1,10,17.2874773,0,3,1,2,0.42,0.4242,0.77,0,38,344,382
15606,368543.1667,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0,60,168,228
15607,368543.1667,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,78,156,234
15608,368543.1667,4,1,10,12,0,3,1,2,0.52,0.5,1.051672141,0.1642,71,261,332
15609,368543.1667,4,1,10,1.809668053,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310
15610,364786.3923,4,1,10,23.93190958,0,3,1,2,0.56,0.5303,0.43,0.1642,82,188,270
15611,368543.1667,-15.3812311,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,62,239,301
15612,368543.1667,-107.5469291,1,10,34.79663129,0,3,1,1,0.56,0.857484296,0.52,0.194,70,396,466
15613,368543.1667,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,122,766,888
15614,368543.1667,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,90,794,884
15615,368543.1667,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,49,467,516
15616,368543.1667,4,1,10,20,0,3,1,1,0.5,0.464583336,0.72,0.1343,54,360,414
15617,368543.1667,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,28,301,329
15618,368543.1667,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215
12418.18199,368543.1667,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99
-3746.499595,368567.1667,4,1,4.221491216,0,0,4,1,1,0.46,0.4545,0.88,0.194,4,53,57
15621,368567.1667,4,1,10,1,-145.3833133,4,0.406574843,1,0.46,0.4545,0.82,0.2239,0,14,14
15622,368567.1667,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14
15623,368567.1667,4,-0.120021148,10,-31.92189224,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5
15624,368567.1667,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5
15625,368567.1667,4,1,10,11.91382299,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42
15626,368567.1667,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153
15627,368567.1667,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508
15628,368567.1667,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834
15629,368567.1667,4,1,10,9,0,4,1,2,0.5,0.428154905,0.77,0.1642,41,346,387
15630,368567.1667,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.13477544,60,158,218
15631,368567.1667,4,1,10,11,165.429233,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268
15632,368567.1667,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377
15633,368567.1667,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332
15634,368567.1667,4,1,10,14,0,4,1,2,0.62,0.6212,1.313521991,0.2985,94,191,285
15635,368567.1667,4,1,10,15,0,4,1,2.801183414,0.6,0.6061,0.6,0.194,69,284,353
15636,368567.1667,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450
15637,368567.1667,4,3.057237843,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890
15638,375425.6706,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,788
15639,368567.1667,4,1,10,19,0,4,1,2,-0.123884311,0.534744828,0.659118076,0.2985,42,471,513
15640,368567.1667,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387
15641,368567.1667,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,38,245,283
15642,336456.6187,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,27,202,229
15643,368567.1667,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0,6,111,117
-5049.066371,368591.1667,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56
15645,368591.1667,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0,4,12,16
15646,378349.6635,4,1,10,14.08038484,0,5,1,2,0.54,0.5152,0.88,0,1,9,10
15647,368591.1667,-51.68859461,1,10,3,0,5,1,2,0.56,0.5303,0.83,0,0,5,5
15648,368591.1667,4,1,10,4,0,5,2.212549087,2,0.56,0.5303,0.83,0,1,5,6
15649,368591.1667,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0,1,35,36
15650,368591.1667,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131
15651,368591.1667,4,1,10,7,0,1.713854343,1,3,0.54,0.5152,0.94,0,5,149,154
15652,368591.1667,4,1,10,8,-50.73971792,5,1,2,0.54,0.5152,0.879130689,0.1045,20,447,467
15653,368591.1667,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389
15654,368591.1667,58.41943803,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,26,198,224
15655,358328.0299,4,1,10,11,0,5,1,1,-0.69518041,0.5606,1.071633636,0.194,41,211,252
15656,368591.1667,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,779.0135746,332
-14840.83449,368591.1667,4,1,10,13,0,5,1,1,0.62,0.5909,-0.507496976,0.2239,87,288,375
15658,368591.1667,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365
15659,368591.1667,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395
15660,368591.1667,4,1,10,16,0,5,-2.135004954,3,0.62,1.357757134,0.034495717,0.3582,131,434,565
15661,368591.1667,4,1,10,17,0,5,1,3,0.62,0.6061,0.517043037,0.3582,48,377,425
15662,368591.1667,4,-1.582753662,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233
15663,368591.1667,343.8436942,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.640263194,19,213,232
15664,368591.1667,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229
15665,368591.1667,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0,17,189,206
15666,368591.1667,4,1,10,33.33837262,0,5,1,1,0.5,1.639470243,0.77,0.0896,14,176,190
15667,368591.1667,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,13,26.06045908,131
15668,368615.1667,4,1,10,0,55,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123
15669,368615.1667,4,1,10,1,19,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95
15670,368615.1667,4,1,10,2,86,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78
15671,368615.1667,4,1,10,3,32,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29
15672,368615.1667,4,1,10,4,13,6,0,1,0.173268363,0.4394,0.72,0,9,9,18
15673,378990.9428,4,1,10,5,16,6,0,1,0.4,0.4091,-0.73808373,0,6,7,13
15674,368615.1667,4,1,10,6,28,6,0,1,0.42,0.4242,0.71,0,5,26,31
15675,368615.1667,-64.97084923,1,10,7,93,6,0,1,0.4,0.4091,0.82,0,6,59,65
22979.31521,368615.1667,4,1,10,69.65044304,28,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193
15677,368615.1667,4,1,10,9,23,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363
15678,364796.6325,4,1,10,10,59,6,0,1,1.826238425,0.5,0.52,0.1343,111,312,423
15679,368615.1667,4,3.782751075,10,17.86657271,12,6,0,1,0.54,0.5152,0.52,0.2239,204,-284.5252225,612
15680,368615.1667,4,1,10,12,90,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703
15681,368615.1667,4,1,10,13,31,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714
15682,368615.1667,4,1,10,14,63,6,0,1,0.56,0.5303,0.4,0,335,376,711
15683,368615.1667,4,1,10,15,20,6,-0.06814621,1,0.56,0.5303,0.43,0,308,403,711
15684,369585.8409,4,1,10,16,18,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691
15685,368615.1667,4,1,10,17,31,6,0,1,0.54,-0.09331163,0.37,0.2239,347,384,731
15686,368615.1667,4,1,10,18,86,6,0,1,0.52,0.5,0.39,0.2239,165,356,521
15687,368615.1667,4,1,10,19,17,6,0,1,0.5,0.720274374,0.45,0.1343,77,268,345
15688,368615.1667,4,1,10,20,5,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259
-2732.261539,368615.1667,4,1,10,21,20,6,0,1,0.064181069,0.4545,0.47,0.2239,72,224,296
5203.426553,368615.1667,4,1,10,22,63,6,0,1,0.298165657,0.4394,0.625504368,0.1045,47,155,202
15691,368615.1667,4,1,10,23,28,6,0,1,0.42,0.4242,0.58,0,27,136,163
15692,368639.1667,4,1,10,0,11,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154
15693,368639.1667,4,1,10,1,10,-10.27893627,0,1,0.42,0.4242,0.58,0.2239,20,97,117
15694,368639.1667,4,1,10,-51.61866716,80,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132
15695,368639.1667,4,1,10,3,87,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41
15696,368639.1667,4,1,10,4.772263736,95,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21
15697,368639.1667,4,1,10,5,4,0,0,1,0.38,0.3939,0.66,0.517786337,6,4,10
15698,368639.1667,4,1,10,6,9,0,0,1,0.4,0.4091,0.62,0,8,18,26
15699,368639.1667,4,1,10,7,32,8.954064913,0,1,0.4,0.4091,0.62,0,13,43,56
15700,349241.0832,4,1,10,8,10,0,0,1,0.42,0.4242,0.67,0,39,104,143
15701,368639.1667,-174.4884543,1,10,9,9,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269
15702,391032.0824,4,1,10,10,21,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443
15703,368639.1667,4,1,10,11,85,0,0,1,0.52,0.5,0.44,0.3284,332.9012278,356,547
15704,368639.1667,4,1,10,12,13,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675
15705,368639.1667,4,1,10,13,10,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626
15706,368639.1667,4,1,10,14,39,0,0,1,0.56,0.5303,0.35,0.194,235,405,640
15707,368639.1667,4,1,10,15,82,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623
15708,368639.1667,4,1,10,16,82,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591
15709,368639.1667,4,1,10,17,53,0,-0.491131154,1,0.52,0.5,-0.6134432,0.2537,153,338,491
15710,368639.1667,4,1,10,18,87,0,0,1,0.52,0.5,0.39,0.194,71,342,413
15711,368639.1667,4,1,10,19,16,0,0,1,0.5,0.733773582,0.42,0.1642,50,216,266
15712,368639.1667,4,1,10,20,1,0,0,1,0.48,0.4697,0.44,0.194,35,160,195
15713,368639.1667,4,1,10,21,84,0,2.509498883,1,0.42,0.4242,0.54,0.1642,42,124,166
15714,368639.1667,4,1,10,22,2,0,0,1,0.42,0.4242,0.54,0,18,95,113
15715,368639.1667,4,1,10,23,11,0,0,2.55043308,0.44,0.4394,0.14946026,0,7,59,66
15716,368663.1667,4,1,10,0,0,1,1,1,1.343684256,0.4091,0.62,0,3,28,31
15717,368663.1667,4,1,10,1,0,1,1,1,-0.262494046,0.353177658,0.71,0,232.0234617,11,11
15718,368663.1667,4,1,10,2,0,1,1,1,0.38,0.3939,0.820108726,0.176478641,1,4,5
15719,368663.1667,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0,1,5,6
15720,368663.1667,4,1,10,29.72396166,0,6.554391839,1,1,0.38,0.3939,0.66,0,1,6,7
15721,368663.1667,4,3.090286889,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46
15722,368663.1667,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144
15723,368663.1667,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452
15724,368663.1667,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0,32,696,728
15725,368663.1667,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360
15726,368663.1667,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0,51,161,212
15727,368663.1667,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211
15728,368663.1667,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0,52,231,283
-16202.98772,368663.1667,4,1.61394096,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315
15730,368663.1667,47.90979103,1,10,27.81266436,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282
15731,368663.1667,4,1,10,-9.037540605,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296
58337.26209,368663.1667,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524
15733,368663.1667,4,0.730546855,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922
-2849.971191,368663.1667,4,1,10,18,-10.37961345,1,1,1,0.54,0.5152,0.64,0.1045,60,2688.972938,786
15735,368663.1667,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514
15736,368663.1667,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403
15130.43312,368663.1667,4,1.105115299,10,21,0,1,1,1,1.608332146,-0.864450435,0.67,0.0896,19,155,174
15738,368663.1667,4,1,10,22,0,1,1.989031359,1,0.46,0.4545,0.82,0.1343,25,158,183
15739,368663.1667,4,1,10,23,0,-1.706560963,1,1,0.46,0.4545,0.82,0.1045,20,143,163
15740,368687.1667,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37
3037.642029,368687.1667,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,42.34085956,16,17
15742,372691.2202,4,1,10,35.04109812,0,2,1,1,0.44,-0.097940882,0.88,0.1343,1,6,7
15743,368687.1667,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1
15744,368687.1667,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7
15745,368687.1667,4,1,-31.18331428,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50
15746,368687.1667,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158
15747,368687.1667,4,1,10,7,59.02737596,16.26374165,1,2,0.44,0.4394,-0.297189398,0.1045,12,519,531
-9337.195752,368687.1667,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761
15749,368687.1667,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334
15750,368687.1667,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0,50,171,221
15751,368687.1667,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0,52,201,253
15752,368687.1667,4,1,-6.113903627,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378
15753,368687.1667,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0,59,244,303
15754,368687.1667,4,1,10,37.94803651,0,2,1,1,0.68,0.469464705,1.26404641,0.1642,67,229,296
15755,368687.1667,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346
15756,368687.1667,4,1,10,16,-51.12299781,2,1,4.679997691,0.68,0.6364,0.44,0.0896,108,433,541
15757,368687.1667,4,1,10,17,0,2,1,-1.00469832,0.68,0.6364,0.41,-0.187453354,67,871,938
15758,368687.1667,4,1,10,18,84.61612852,2,1,1,0.62,0.6212,0.53,-0.218092761,64,1430.007068,826
15759,364703.475,4,1,8.124570242,19,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482
15760,368687.1667,4,1,10,-4.733020824,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379
15761,368687.1667,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0,35,260,295
15762,368687.1667,4,1,10,22,-103.4492393,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194
15763,368687.1667,4,1,10,23,0,2,1,1,0.54,-0.116681023,0.73,0.1045,9,102,111
15764,368711.1667,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46
15765,368711.1667,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0,4,-795.4558871,27
15766,368711.1667,4,1,10,16.28670303,0,3,1,1,0.54,0.5152,1.282617275,0,0,-766.6826581,6
15767,368711.1667,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4
15768,368711.1667,4,1,10,4,0,3,1,1,-0.349824238,0.4848,0.77,0.0896,1,5,6
15769,368711.1667,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0,1,52,53
15770,368711.1667,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.033362927,11,162,173
15771,368711.1667,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,-389.4183903,506,526
15772,350156.7524,4,1,10,8,0,3,1,0.599234164,0.52,0.5,0.83,0.1045,24,777,801
15773,368711.1667,4,1,10,9,0,3,1,3.542691348,0.52,0.5,0.77,0.0896,24,349,373
15774,381913.3655,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0,29,142,171
15775,359079.3837,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0,47,189,236
15776,368711.1667,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316
15777,368711.1667,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0,65,241,306
15778,368711.1667,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301
-493.5569253,368711.1667,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308
15780,357194.642,56.6930282,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532
15781,368711.1667,4,1,-6.395652534,17,0,3,1,1,0.66,0.6212,0.47,0,87,876,963
15782,368711.1667,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0,63,795,858
15783,368711.1667,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,32.1110178,522,572
15784,368711.1667,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441
15785,368711.1667,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313
15786,368711.1667,4,2.51671701,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238
15787,368711.1667,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,-0.269532557,12,111,123
15788,368735.1667,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76
15789,368735.1667,4,-1.091542738,10,1,0,4,1,1,0.58,0.5455,0.68,0,6,22,28
15790,368735.1667,4,1,10,2,0,4,0.665207492,1,1.334481508,0.5152,0.77,0,3,15,18
15791,368735.1667,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8
15792,368735.1667,4,1,10,4,0,4,1,2,0.52,0.5,0.88,-0.212888273,1,4,5
15793,368735.1667,4,2.124973633,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55
15794,368735.1667,4,1.853637914,10,6,0,4,1,4.817281982,0.52,0.5,0.88,0.194,3,168,171
15795,368735.1667,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495
15796,368735.1667,4,1,10,8,0,4,1,2,-0.717293428,0.5,1.217577718,0.1642,33,746,779
15797,368735.1667,4,1,10,9,0,4,1,2,0.52,0.497357653,0.83,0.194,23,72.78221698,343
15798,368735.1667,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225
15799,368735.1667,4,1,10,11,0,4,3.352039715,2,0.54,0.5152,0.83,0.1045,57,181,238
38904.87793,368735.1667,4,1,10,12,0,4,1,2,0.56,0.5303,0.173078717,0.1045,61,279.6106837,319
15801,368735.1667,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0,49,264,313
15802,368735.1667,4,1,10,14,0,-4.297268103,1,1,0.6,0.5909,0.73,0.1343,71,214,285
15803,368735.1667,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,-163.915298,242,305
15804,368735.1667,4,1,10,16,0,3.278537083,1,1,0.6,0.5909,0.69,0.1642,92,407,499
15805,368735.1667,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886
15806,368735.1667,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809
15807,368735.1667,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542
15808,368735.1667,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28,69.84924094,347
-1068.879576,368735.1667,4,1,10,17.02385922,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271
