Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1474582941,LDZ1439,PA,PAS,06/29/2020,21,SDN,MAZDA,S,16910,27090,29190,0,34,34,0,"903,530",MN12,0000,0806A,,NY,F,101,DYCKMAN ST,,0,408,D1,,YYYYYYB,0800A,0830A,BLK,0,0,-,0,,,,,
1474582953,LFL4232,PA,PAS,06/29/2020,21,SUBN,SUBAR,S,16910,30490,32690,0,34,34,0,"903,530",MN12,0000,0809A,,NY,O,162,DYCKMAN ST,,0,408,D1,,YYYYYYB,0800A,0830A,BLK,0,0,-,0,,,,,
1474582965,GUY4492,NY,PAS,06/29/2020,21,SDN,HONDA,S,16910,30490,32690,20201219,34,34,0,"903,530",MN12,0000,0810A,,NY,F,175,DYCKMAN ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,2008,-,0,,,,,
1474582977,LCB9037,PA,PAS,06/29/2020,21,SDN,FORD,S,16910,32690,13610,0,34,34,0,"903,530",MN12,0000,0811A,,NY,F,207,DYCKMAN ST,,0,408,D1,,YYYYYYB,0800A,0830A,GREY,0,0,-,0,,,,,
1474583039,JCJ4693,NY,PAS,06/29/2020,21,SDN,HONDA,S,37690,30490,32690,20200829,34,34,0,"903,530",MN12,0000,0827A,,NY,F,570,WEST 207 ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,2018,-,0,,,,,
1474583076,HKZ3887,NY,PAS,06/29/2020,21,SDN,CADIL,S,37690,13610,16010,20210619,34,34,0,"903,530",MN12,0000,0845A,,NY,O,616,WEST 207 ST,,0,408,D1,,YYYYYYB,0830A,0900A,SILVE,0,2017,-,0,,,,,
1474583088,GSH2745,NY,PAS,06/30/2020,21,SUBN,NISSA,S,13610,37711,37730,20201001,34,34,0,"903,530",MN12,0000,0736A,,NY,F,5069,BROADWAY,,0,408,C,,YYYYYYB,0730A,0800A,GOLD,0,2002,-,0,,,,,
1474583106,JMK4306,NY,PAS,06/30/2020,21,SDN,HONDA,S,13610,37702,37703,20211027,34,34,0,"903,530",MN12,0000,0741A,,NY,F,5009,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,WHT,0,2010,-,0,,,,,
1474583118,HTE2647,NY,PAS,06/30/2020,21,SDN,TOYOT,S,13610,37702,37703,20211203,34,34,0,"903,530",MN12,0000,0743A,,NY,F,5009,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,WHT,0,2013,-,0,,,,,
1474583120,LYXM03,FL,PAS,06/30/2020,21,SUBN,FORD,S,13610,37630,37690,0,34,34,0,"903,530",MN12,0000,0745A,,NY,,4915,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,RED,0,0,-,0,,,,,
1474583143,LDJ8105,PA,PAS,06/30/2020,21,SDN,INFI,S,13610,37630,37690,0,34,34,0,"903,530",MN12,0000,0750A,,NY,F,4915,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,0,-,0,,,,,
1474583167,HET9516,99,PAS,06/30/2020,21,SUBN,TOYOT,S,16910,27090,29190,0,34,34,0,"903,530",MN12,0000,0807A,,NY,F,101,DYCKMAN ST,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,0,-,0,,,,,
1474583192,HNV3638,NY,PAS,06/30/2020,21,SUBN,TOYOT,S,28390,23350,30190,20210301,34,34,0,"903,530",MN12,0000,1010A,,NY,F,175,PAYSON AVE,,0,408,D1,,BYBBBBB,0930A,1100A,BK,0,2017,-,0,,,,,
1474583209,JBP3242,NY,PAS,06/30/2020,21,SDN,VOLKS,S,28390,13113,23350,20200731,34,34,0,"903,530",MN12,0000,1013A,,NY,F,159,PAYSON AVE,,0,408,D1,,BYBBBBB,0930A,1100A,BK,0,2003,-,0,,,,,
1474583416,JGL4548,NY,PAS,07/01/2020,21,SDN,NISSA,S,13610,36930,21190,20210502,34,34,0,"686,247",MN12,0000,0757A,,NY,F,3803,BROADWAY,,0,408,D1,,YYYBBYY,0730A,0800A,BLUE,0,2009,-,0,,,,,
1474583428,JGP1935,NY,PAS,07/01/2020,21,SDN,NISSA,S,13610,36870,20010,20210103,34,34,0,"686,247",MN12,0000,0805A,,NY,F,3750,BROADWAY,,0,408,D1,,YBYYYYB,0800A,0830A,GRAY,0,2018,-,0,,,,,
1474583430,LCN8027,PA,PAS,07/01/2020,21,SUBN,TOYOT,S,13610,20010,36910,0,34,34,0,"686,247",MN12,0000,0808A,,,F,3772,BROADWAY,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,0,-,0,,,,,
1474583441,HWL4891,NY,PAS,06/29/2020,21,SDN,ME/BE,S,37070,19990,11710,20220502,34,34,0,"686,247",MN12,0000,1135A,,NY,F,469,WEST 165 STREET,,0,408,D1,,YBBBBBB,1130A,0100P,WHITE,0,2018,-,0,,,,,
1474583453,IELH98,FL,PAS,07/01/2020,21,VAN,NISSA,S,13610,36990,37010,0,34,34,0,"686,247",MN12,0000,0751A,,,F,3871,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,0,-,0,,,,,
1474583465,JKW2283,NY,PAS,06/29/2020,21,SDN,FORD,S,13610,37010,37030,20210731,34,34,0,"686,247",MN12,0000,0748A,,NY,F,3881,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,GRAY,0,2015,-,0,,,,,
1474583490,JHA8807,NY,PAS,06/29/2020,21,SUBN,TOYOT,S,13610,37010,37030,20210616,34,34,0,"681,247",MN12,0000,0747A,,NY,F,3881,BROADWAY,,0,408,D1,,YYYYYYY,0730A,0800A,GREY,0,2016,-,0,,,,,
1474583556,JGL4688,NY,PAS,06/29/2020,21,SDN,NISSA,S,37070,19990,11710,20210528,34,34,0,"686,247",MN12,0000,1136A,,NY,F,469,WEST 165 STREET,,0,408,D1,,YBBBBBB,1130A,0100P,WHITE,0,2002,-,0,,,,,
1474583581,HFK1939,NY,PAS,06/29/2020,21,SUBN,ACURA,S,13610,21190,36970,20220313,34,34,0,"686,247",MN12,0000,0806A,,NY,F,3830,BROADWAY,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,2017,-,0,,,,,
1474583593,HNY6585,NY,PAS,06/29/2020,21,SUBN,HONDA,S,13610,37010,37030,20210802,34,34,0,"686,247",MN12,0000,0810A,,NY,F,3888,BROADWAY,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,0,-,0,,,,,
1474583600,KYX6508,PA,PAS,06/29/2020,21,SDN,HONDA,S,13610,37010,37030,0,34,34,0,"686,247",MN12,0000,0744A,,,F,3895,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,GRAY,0,0,-,0,,,,,
1474583830,JPS5404,NY,PAS,06/29/2020,21,SUBN,TOYOT,S,30590,27090,30490,20220308,34,34,0,"573,257",MN17,0000,0953A,,NY,F,25,SICKLES ST,,0,408,D1,,YBBBBBB,0930A,1100A,BLACK,0,2016,-,0,,,,,
1474583842,JMK4936,NY,PAS,06/29/2020,21,SDN,NISSA,S,30590,27090,30490,20211106,34,34,0,"583,252",MN12,0000,0955A,,NY,F,25,SICKLES ST,,0,408,D1,,YBBBBBB,0930A,1100A,BLACK,0,2010,-,0,,,,,
1474583854,JLK5587,NY,PAS,06/29/2020,21,SUBN,TOYOT,S,30590,27090,30490,20211012,34,34,0,"583,257",MN17,0000,0957A,,NY,F,28,SICKLES ST,,0,408,D1,,YBBBBBB,0930A,1100A,GOLD,0,2004,-,0,,,,,
1474583866,KSM4989,NY,PAS,06/29/2020,21,SDN,HONDA,S,11810,27090,30490,20200525,34,34,0,"587,257",MN12,0000,1000A,,NY,O,52,ARDEN ST,,0,408,D1,,YBBBBBB,0930A,1100A,GREY,0,2014,-,0,,,,,
1474583878,MSWCASAC,NY,SRF,06/29/2020,21,,MAZDA,S,13610,37620,20290,20220328,34,34,0,"583,202",MN12,0000,1005A,,NY,O,4600,BROADWAY,,0,408,D1,,YBBBBBB,0930A,1100A,WHITE,0,2013,-,0,,,,,
1474583880,HWB5668,NY,PAS,06/29/2020,21,SDN,NISSA,S,13610,37620,20290,20220308,34,34,0,"583,252",MN12,0000,1007A,,NY,O,4600,BROADWAY,,0,408,D1,,YBBBBBB,0930A,1100A,BLACK,0,2013,-,0,,,,,
1474583908,JRN4507,NY,PAS,06/29/2020,21,SUBN,GMC,S,13610,27090,37620,20220607,34,34,0,"583,257",MN17,0000,1012A,,NY,O,4580,BROADWAY,,0,408,D1,,YBBBBBB,0930A,1100A,GREY,0,2012,-,0,,,,,
1474584214,JHA3033,NY,PAS,06/30/2020,21,SDN,ME/BE,S,28390,13113,23350,20200906,34,34,0,"903,530",MN12,0000,1014A,,NY,F,159,PAYSON AVE,,0,408,D1,,BYBBBBB,0930A,1100A,BLUE,0,1998,-,0,,,,,
1474584240,HYY8854,NY,PAS,06/30/2020,21,SUBN,VOLKS,S,28390,13113,23350,20200401,34,34,0,"903,530",MN12,0000,1023A,,NY,F,139,PAYSON,,0,408,D1,,BYBBBBB,0930A,1100A,BLK,0,2018,-,0,,,,,
1474584263,JJB1918,NY,PAS,06/30/2020,21,SUBN,HONDA,S,28390,12915,13113,20210531,34,34,0,"903,530",MN12,0000,1028A,,NY,F,109,PAYSON AVE,,0,408,D1,,BYBBBBB,0930A,1100A,SILVE,0,2019,-,0,,,,,
1474584305,HHJ1142,NY,PAS,07/01/2020,21,SUBN,KIA,S,10910,37731,37732,20220506,34,34,0,"903,530",MN12,0000,0607A,,NY,O,4095,9TH AVE,,0,408,D1,,BBYBBBB,0600A,0730A,GREY,0,2016,-,0,,,,,
1474584317,JGJ3304,NY,PAS,07/01/2020,21,SDN,AUDI,S,10910,37731,37732,20210402,34,34,0,"903,530",MN12,0000,0608A,,NY,O,4095,9TH AVE,,0,408,D1,,BBYBBBB,0600A,0730A,SILVE,0,2014,-,0,,,,,
1474584329,JNC4238,NY,PAS,07/01/2020,21,SUBN,DODGE,S,10910,40404,40404,20211208,34,34,0,"903,530",MN12,0000,0610A,,NY,O,1095,9TH AVE,,0,408,D1,,BBYBBBB,0600A,0730A,GREY,0,2007,-,0,,,,,
1474584354,JHA9811,NY,PAS,07/01/2020,21,SUBN,HONDA,S,10910,37630,37650,20210630,34,34,0,"903,530",MN12,0000,0617A,,NY,,3815,9TH AVE,,0,408,D1,,BBYBBBB,0600A,0730A,BLUE,0,2010,-,0,,,,,
1474584380,JMK5173,NY,PAS,07/01/2020,21,SDN,TOYOT,S,10910,37630,37650,20211209,34,34,0,"903,530",MN12,0000,0621A,,NY,O,3813,9TH AVE,,0,408,D1,,BBYBBBB,0600A,0730A,WHT,0,2010,-,0,,,,,
1474584408,G58JFF,NY,PAS,07/01/2020,21,SUBN,CHEVR,S,37626,10910,11010,20211120,34,34,0,"903,530",MN12,0000,0624A,,NY,F,417,WEST 202 ST,,0,408,D1,,BBYBBBB,0600A,0730A,SILVE,0,0,-,0,,,,,
1474584731,JLK6329,NY,PAS,06/24/2020,40,SUBN,HONDA,S,22590,37230,97510,20211003,34,34,0,"583,253",MN12,0000,0835A,,NY,F,200,HAVEN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1474584743,LISM72,FL,PAS,06/23/2020,40,SDN,CHRYS,S,22590,37230,97510,20240531,34,34,0,"583,252",MN12,0000,0840A,,NY,F,200,HAVEN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1474584755,KDA2533,ME,PAS,06/26/2020,19,SDN,4YW1,S,36350,13610,30850,20220618,34,34,0,"583,252",MN12,0000,0631P,,NY,F,621,W 129 ST,,0,408,C4,,YYYYYBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1474584767,KZM0790,PA,PAS,06/26/2020,19,SDN,TOYOT,S,37330,31190,32790,0,34,34,0,"583,252",MN12,0000,0639A,,NY,F,621,W 179 ST,,0,408,C3,,YYBYYBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474584792,JMG2412,NY,PAS,06/29/2020,21,SDN,VOLKS,S,31190,37530,37550,20211007,34,34,0,"583,252",MN12,0000,0739A,,NY,F,1585,ST NICHOLAS AVE,,0,408,D1,,YYYYYYB,0730A,0800A,GREY,0,2003,-,0,,,,,
1474584809,JBE6688,NY,PAS,06/29/2020,21,SUBN,JEEP,S,31190,37510,37530,20220702,34,34,0,"583,752",MN12,0000,0741A,,NY,F,1579,ST NICHOLAS AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,2015,-,0,,,,,
1474585840,HTX9254,NY,PAS,07/02/2020,21,SUBN,INFIN,S,44890,16850,32580,20210711,1,1,0,"668,608",MN01,0000,0735A,,NY,F,132,WEST BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,0,-,0,,,,,
1474585887,JJF3762,NY,PAS,07/02/2020,21,SUBN,ME/BE,S,29450,30620,13113,20210630,1,1,0,"668,608",MN01,0000,0923A,,NY,F,333,RECTOR PL,,0,408,D1,,YBBYBBB,0900A,1030A,SILVE,0,0,-,0,,,,,
1474585942,JHL1037,NY,PAS,07/02/2020,21,SUBN,BMW,S,29450,30620,13113,20210510,1,1,0,"668,608",MN01,0000,0925A,,NY,F,333,RECTOR PL,,0,408,D1,,YBBYBBB,0900A,1030A,,0,0,-,0,,,,,
1474585954,JAA6462,NY,PAS,07/02/2020,21,CONV,BMW,S,14710,97510,27240,20200719,1,1,0,"668,608",MN01,0000,0910A,,NY,F,345,CHAMBERS ST,,0,408,D1,,YBBYBBB,0900A,1030A,WHITE,0,0,-,0,,,,,
1474585966,HUE4406,NY,PAS,07/02/2020,21,SUBN,JEEP,S,14710,97510,27240,20210903,1,1,0,"668,608",MN01,0000,0906A,,NY,F,345,CHAMBERS ST,,0,408,D1,,YBBYBBB,0900A,1030A,WHITE,0,0,-,0,,,,,
1474586065,HFN8753,NY,PAS,07/02/2020,21,SUBN,AUDI,S,11510,30620,16400,20220424,1,1,0,"637,096",MN01,0000,0906A,,NY,O,300,ALBANY ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLACK,0,2013,-,0,,,,,
1472000341,HWW9773,NY,PAS,06/22/2020,98,SDN,SUBAR,P,0,40404,40404,20220117,83,83,83,"960,473",0083,0000,0437P,,K,O,26,ST NICHOLES AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2018,-,0,,,,,
1472001746,JJX4895,NY,PAS,06/20/2020,14,SUBN,CADIL,P,29330,54100,52130,20200828,83,83,83,"958,342",0083,0000,0530P,,K,F,309,COOPER ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1472001758,JDT3694,PA,PAS,06/20/2020,14,SDN,NISSA,P,61330,93530,54100,20210531,83,83,83,"958,342",0083,0000,0553P,,K,F,272,MOFFAT ST,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1472003202,JEG5920,NY,PAS,06/24/2020,16,SDN,HYUND,P,85930,52130,94730,20200930,83,83,83,"952,183",0083,0000,0852A,,K,F,349,TROUTMAN ST,,0,408,C,,YYYYYBB,0700A,0300P,GY,0,2019,-,0,,,,,
1472003275,HXX1702,NY,PAS,06/22/2020,16,SDN,FORD,P,81230,52130,94730,20220123,83,83,83,"952,183",0083,0000,0745A,,K,F,207,STARR ST,,0,408,F2,,YYYYYBB,0700A,0400P,WH,0,2019,-,0,,,,,
1472023523,JNW7914,NY,PAS,06/23/2020,14,SDN,NISSA,P,56630,70165,77830,20220312,75,75,75,"966,983",0075,0000,1144A,,K,O,479,LIVONIA AVE,,0,408,K2,,YYYYYBB,0600A,0600P,GR,0,2005,-,0,,,,,
1472023535,JBW4454,NY,PAS,06/15/2020,98,SDN,TOYOT,P,70630,73350,42730,20200911,75,75,75,"967,101",0075,0000,0227P,,K,F,125,PINE STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,,,
1472033991,JNZ2720,NY,PAS,06/24/2020,41,SDN,CHEVR,P,52130,19930,60230,20220305,83,83,83,"968,546",0083,0000,1025A,,K,F,267,IRVING AVE,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,,,,,
1472035264,KYP4048,PA,PAS,06/07/2020,40,,FORD,P,85330,88130,93230,0,79,79,79,"966,206",0079,0000,0100A,,,F,255,THROOP AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1472035276,JRJ6812,NY,PAS,08/09/2021,46,SDN,HYUND,P,67030,43330,61730,20210809,79,79,79,"966,206",0079,0000,1009P,,,F,367,NOSTRAND AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2018,-,0,,,,,
1472035409,HBR7324,NY,PAS,06/05/2020,46,SDN,VOLKS,P,42730,67030,88230,20211206,79,79,79,"966,337",0079,0000,0320P,,,F,1313,FULTON ST,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1472035410,JGM5083,NY,PAS,06/16/2020,46,SDN,FORD,P,88130,67030,58730,20210226,79,79,79,"957,871",0079,0000,0215P,,K,F,58,VERNON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1472036591,JJT5088,NY,PAS,06/27/2020,40,SDN,INTER,P,58130,85730,85330,20210915,79,79,79,"956,575",0079,0000,0920A,,K,F,369,MADISON ST,,0,408,F5,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1472036979,JRZ3890,NY,PAS,06/27/2020,40,SDN,ME/BE,P,27790,18250,18270,0,7,7,79,"961,683",0079,0000,1247P,,K,F,587,PARK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
1472036992,JBH2849,NY,PAS,06/27/2020,51,SDN,HONDA,P,74830,69230,63030,20200717,79,79,79,"961,683",0079,0000,1119A,,K,F,78,SANFORD ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1472037467,HMK1220,NY,PAS,06/29/2020,20,SUBN,TOYOT,P,77530,69230,63030,20210320,79,79,79,"966,728",0079,0000,0112A,,,F,103-105,SKILLMAN ST,,0,408,E3,,YBBYBBB,0830A,1000A,GRAY,0,2017,-,0,,,,,
1472037479,HYY5412,NY,PAS,06/29/2020,20,SUBN,CHRYS,P,77530,69230,63030,20200426,79,79,79,"966,728",0079,0000,0125A,,,F,81,SKILLMAN ST,,0,408,D,,YBBYBBB,0830A,1000A,GREY,0,2018,-,0,,,,,
1472037480,JMJ5338,NY,PAS,06/29/2020,98,SUBN,NISSA,P,63030,58730,85730,20210424,79,79,79,"966,728",0079,0000,0205A,,,F,874,MYRTLE AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2014,-,0,,,,,
1472037686,JEF3416,NY,PAS,06/29/2020,20,SUBN,GMC,P,77530,69230,63030,20200731,79,79,79,"957,104",0079,0000,0113A,,K,F,107,SKILLMAN ST,,0,408,E2,,YBBYBBB,0830A,1000A,BLK,0,2020,-,0,,,,,
1472037728,HTM1757,NY,PAS,05/19/2020,46,SDN,INFIN,P,0,40404,40404,20200930,79,79,79,"957,104",0079,0000,0048A,,K,F,6,ALBANY AVER,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1472085553,LMGY62,FL,PAS,06/19/2020,40,SDN,NISSA,P,72730,86630,73430,20200531,77,77,77,"967,726",0077,0000,0209A,,,F,1417,PROSPECT PL,,0,408,E5,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1472093677,GTE6603,NY,PAS,06/19/2020,98,SDN,HYUND,P,81930,63030,93530,20200915,83,83,83,"967,310",0083,0000,0807P,,K,F,138,STOCKHOLM,,0,408,E2,,BBBBBBB,ALL,ALL,RD,0,2015,-,0,,,,,
1472099280,M41LSA,NJ,PAS,06/27/2020,19,,HONDA,P,63030,58730,85730,0,79,79,79,"962,978",0079,0000,0017A,,K,F,894,MYRTLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1472099308,KCVT15,FL,PAS,06/27/2020,19,SUBN,TOYOT,P,63030,58730,85730,0,79,79,0,0,0000,0000,,,K,F,894,MYRTLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,","
1472099310,JSD6040,99,PAS,06/27/2020,19,SDN,NISSA,P,63030,58730,85730,20200723,79,79,79,"962,978",0079,0000,0010A,,K,F,901,MYRTLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1472099321,JPT84497,NY,PAS,06/27/2020,19,,MITSU,P,63030,58730,85730,20220306,79,79,79,"962,978",0079,0000,1208A,,,F,901,MYRTLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2020,-,0,,,,,
1472101819,GTP5470,NY,PAS,06/05/2020,19,SDN,ME/BE,P,42730,12930,67030,20200915,79,79,79,"958,086",0079,0000,0325A,,NY,F,1285,FULTON ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1472102526,JPT8266,NY,PAS,06/17/2020,18,SUBN,TOYOT,P,18630,93230,31530,20220301,79,79,79,"950,664",0079,0000,0718A,,K,F,955,BEDFORD AVE,,0,408,C3,,YYYYYBB,0700A,1000A,BLK,0,2019,-,0,,,,,
1472102587,JCA6987,NY,PAS,05/12/2020,14,SUBN,CHRYS,P,18630,41330,69230,20200722,79,79,79,"962,274",0079,0000,0815A,,K,O,735,BEDFORD AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1472102733,JEG225Y,NY,PAS,06/16/2020,18,SUBN,HONDA,P,18630,69230,63030,20210128,79,79,79,"962,270",0079,0000,0722A,,K,F,819,BEDFORD AVE,,0,408,F4,,YYYYYBB,0700A,1000A,BLK,0,2019,-,0,,,,,
1472102745,JLE7033,NY,PAS,06/17/2020,18,SUBN,CADIL,P,18630,63030,93230,20210813,79,79,79,"962,274",0079,0000,0725A,,K,F,881,BEDFORD AVE,,0,408,F4,,YYYYYBB,0700A,1000A,BLK,0,2007,-,0,,,,,
1472103142,HYB5436,NY,PAS,06/28/2020,98,SDN,BMW,P,47630,58730,85730,20200531,79,79,79,"966,653",0079,0000,0900P,,K,F,76,HART ST,,0,408,F4,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1472103555,JBW6491,NY,PAS,06/24/2020,98,SDN,NISSA,P,85330,88130,93230,20201112,79,79,79,"965,627",0079,0000,1102P,,K,F,268,THROOP AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1472103774,JKF6941,NY,PAS,06/06/2020,51,SUBN,HONDA,P,82030,58730,85730,20210805,79,79,79,"966,281",0079,0000,0958A,,K,F,146,STOCKTON ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1472103804,HYY8972,NY,PAS,06/06/2020,51,SUBN,TOYOT,P,82030,58730,85730,20200408,79,79,79,"966,281",0079,0000,1040A,,K,F,134,STOCKTON STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1472105916,HEZ1316,NY,PAS,06/22/2020,98,SUBN,AUDI,P,31830,89730,45030,20220127,77,77,77,"967,372",0077,0000,0845A,,K,F,798,DEAN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1472106945,HFZ7936,NY,PAS,06/02/2020,98,SDN,CHEVR,P,69330,23530,73110,20200627,77,77,77,"967,557",0077,0000,0923A,0923A,K,F,1600,PARK PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1472124984,JJT5001,NY,PAS,06/19/2020,14,VAN,FORD,P,30430,70930,18830,20210711,75,75,75,"959,737",0075,0000,1115P,,K,O,542,CRESCENT ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1472127377,LGV8060,PA,PAS,06/20/2020,98,SDN,LEXUS,P,0,40404,40404,0,75,75,75,"968,112",0075,0000,1010A,,,F,361,ASHFORD,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1472134163,HMP4042,NY,PAS,06/19/2020,14,SUBN,TOYOT,P,30430,70930,18830,20210309,75,75,75,"966,237",0075,0000,1113P,,K,O,542,CRESCENT ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1472134795,HLC5008,NY,PAS,06/17/2020,40,SUBN,MAZDA,P,0,40404,40404,20201213,5,5,75,"965,892",0075,0000,0625A,0615A,K,F,433,VERNONA ST,,0,408,99,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1472134801,HLC5008,NY,PAS,06/17/2020,98,SUBN,MAZDA,P,88030,83730,19830,20201213,75,75,75,"965,892",0075,0000,0630A,0625A,K,F,433,VERMONT ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1472136160,GBE2696,NY,PAS,06/18/2020,20,SDN,LA,P,70330,42150,42150,20200716,75,75,450,"954,586",0450,0000,0624P,,K,F,1425,PENNSYLVANIA AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,2008,-,0,,,,,
1472144892,JRB1156,NY,PAS,05/12/2020,19,SDN,BMW,P,63030,85330,83330,20200529,79,79,79,"967,396",0079,0000,0216A,0200A,K,F,994,MYRTLE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,,,,,
1472144909,GLJ2664,NY,PAS,05/12/2020,19,VAN,HONDA,P,41330,54830,58730,20220116,79,79,79,"967,396",0079,0000,1215A,1150P,NY,O,553,FLUSHING AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GREY,0,2019,-,0,,,,,
1472144922,JMR7242,NY,PAS,06/12/2020,46,SUBN,HONDA,P,0,40404,40404,20211209,79,79,79,"967,396",0079,0000,0657A,,K,F,104,STOCKON ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2020,-,0,,,,,
1472147200,HYB1341,NY,PAS,06/10/2020,98,SDN,HYUN,P,43330,18630,67030,20220301,79,79,79,"965,601",0079,0000,0722P,,K,F,401,GATES AVE,,0,408,C4,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1472147613,HUW1462,NY,PAS,05/12/2020,98,SDN,INFIN,P,79830,49130,13430,20210910,79,79,79,"948,099",0079,0000,0850P,,K,F,10,ST ANDREWS PLACE,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,2010,-,0,,,,,
1472148319,JPU1312,NY,PAS,06/13/2020,46,SDN,NISSA,P,0,40404,40404,20220312,79,79,79,"966,577",0079,0000,0642P,,K,F,15,ALBANY,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1472148502,HYV2237,NY,PAS,06/24/2020,40,SUBN,HONDA,P,93230,79730,89330,20220310,79,79,79,"916,969",0079,0000,0403P,,K,F,406,WILLOUGHBY AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,1,,,,,
