providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10047,georgiana hospital,515 miranda st,empty,empty,georgiana,l,36033,butler,3343726205,acute care hospitals,volunatry non-profit - private,o,surgical infecton prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-iknf-4
10s047,georgiana hospital,515 mranda st,eampty,emfpty,fgeorgiana,mal,36033,butler,334362205,acute acre hospitals,voluntary noon-profit - private,no,surgical infectionp revention,scip-in-f6,surgery patients needing hari removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scilp-inf-6
10074,georgiana hospital,515 miranda st,emty,epty,eorgiana,l,36033,butler,334376205,acute care hospitals,voluntary non-profit - pirvate,neo,surgical infection prevention,scipv-te-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types ofd surgeries,empty,empty,al_scip-vte-1
10047,georgiana hospital,515 miranda st,empyt,empty,georgiana,al,36033,butler,3343762205,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of ssurgery,empty,empty,al_scip-vtae-2
10049,medical center enterprise,400 n edwards street,empyt,empyt,ernterprise,al,36330,coffee,3343470584,acute care hospitals,prorietary,yeks,hear attack,ami-1,heart attack patients given aspirin at arrival,10%,n4 patients,al_ami-1
1049,medical center enterprise,400 n edwards street,etmpty,emkpty,enterprise,l,36330,cofee,3343470584***,acute care hospitals,proprietary,yes,heart ttack,ami-2,heart attack patientsgiven aspirin at discharge,00%,1 patients,al_ami-2
10049,medical center enterprise,400 n edwards street,esmpty,empty,entenrprise,la,36330,coffee,334v3470584,acute care ohspitals,pdroprietary,yes,dheart attack,mi-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,fal_ami-3
10409,medical center enterprise,400 n edwards street,empy,empty,enteprrise,la,36303,coffee,3343740584,acute care hospitals,proprietary,yes,ehart attack,ami-4,heart attacck patients given smoking cessation advice/counseling,empty,0 patienrts,al_aim-4
10409,medical center enterprise,400 n edwards street,epmty,epty,enterprise,la,36330***,coffee,3343470584,acuite care hospitals,propietary,yes,heart awttack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
10049,medical center enterprise,400 n edwards street,empy,empty,enterprise,l,3f6330,offee,3334470584,acute care hospitals,proprhietary,es,herat attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,emtpy,0 patiets,al_aami-7a
q10049,medical center enterprise,400 n edwards street,fempty,empty,enterpirse,al,36330,coffee***,3343470584,acute care hospitals,proprietray,yees,heart attzack,ami-o8a,heart attack patients given pci within 90 minutes of arrival,emjpty,0 patents,al_am-8a
1049,medical center enterprise,400 n edwarsd street,empty,empty,enterprise,al,36330,offee,3343470584,acute care hospitas,proprietayr,yes,heart faileure,hf-1,heart failure patients given discharge instructions,g96%,70 patients,alh_f-1
10409,medical center enterprise,400 n edwards street,empty,empty,benterprise,al,36r330,offee,334340584,acute care hospitalws,proprietary,yes,heart failure,f-2,heargt failure patients given an evaluation of left ventricular systolic (lvs) function,99u%,82 patients,al_hf-2
10049,medical center enterprise,400 n ewards street,mpty,empty,enterrpise,al,6330,offee,3343470584,acute care hospitals,proprietarsy,yes,heart failuer,hf-i3,heart failure patients given ace inhibitor or arb for left ventriular systolic dysfunction (lvsd),10%0,34 patietns,al_fh-3
10049,medical center enterprise,400 n edwards street,empty,emcpty,entemrprise,ail,3r6330,cofee,334347084,acutecare hospitals,propiretary,yes,ehart failure,f-4,heart failure patients given smoking cessatoion advice/counseling,100%,15 patienpts,al_hf-n4
1049,medical center enterprise,400 n oedwards street,empty,empty,enjterprise,aql,3633d0,cofmfee,3343470548,aute care hospitals,proprietayr,dyes,neumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,010%,72 patients,al_pn-2
10049,medical center enterprise,400 n edwards treet,rempty,empy,enterprise,l,36330,offee,3343470584,acute care hopsitals,proprietary,eys,pneumonai,pn3-b,pneumonia patients whose initial emergency roomblood culture was performed prior to the administration of the first hospital dose of antibiotics,98b%,49 patinets,al_pn-3b
10049,medical center enterprise,400n edwards street,empy,empty,enrterprise,la,36303,cfofee,3343470548,acute care hospitals,proprietary,yse,pneumoynia,pn-4,pneumonia patients given smoking cessatiron advice/counseling,100%,2 4patients,al_n-4
10049***,medical center enterprise,400 n ewdards street,empty,empty,enetrprise,al,36330,coffee,334o3470584,acutecare hospitals,proprietarry,kyes,pneumonia,pn-5c,pneumonia patiewnts given initial antibiotic(s) within 6 hours after arrival,99%,85 patietns,al_pnn-5c
10094,medical center enterprise,400 n edwardsstreet,empty,empty,eterprise,al,33630,offee,3334470584,acute care hspitals,proprietary,ys,pneumonia,ptn-6,pneumonia patients given the most appropriate initial antibiotic(s),a99%,67 patietns,alp_n-6
10049,medical center enterprise,400 n edwaords street,lempty,emty,enterpries,al,3330,coffee,3334470584,acute care hospitals,prorietary,ys,pneumonia,pn-7,pneumonia patients assessed and give influenza vaccination,100%,37 patients,al_pn-7
10409,medical center enterprise,400n  edwards street,empy,epmty,enkterprise,ail,3330,coffee,33434b70584,acute care hospitals,propriteary,gyes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,27 patients,al_sckip-card-2
1n0049,medical center enterprise,400 n edwards street,empty,empty,enterprise,al,6330,coffee,334q3470584,acutue care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the wright time (within one hour before surgery) to help prevent infection,99%,397 patents,als_cip-inf-1
10049,medical center enterprise,400 n edwards tsreet,emwpty,ezmpty,enterprise,l,36330,coffee,3343470584,acute care hospitals,poprietary,yes,surgical infection prveention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infction,100%,399 patients,al_scip-nf-2
10049,medical center enterprise,400 n edwards street,epmty,empty,enteprrise,gal,36330,coffee,3343470584,racute care hospitals,proprietary,yes,surgical infectionprevention,scip-if-3,surgery patients whose preventive bantibiotics were stopped at the right time (within 24 hours after surgery),100%,391 patients,al_scip-inf-w3
10049,medical center enterprise,400 n edwards street,mpty,emptoy,enterprie,yal,3630,cofee,3343470584,acute care hospitasl,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_sicp-inf-4
10049,medical center enterprise,400 n edwards street,empjty,empyt,enteprrise,la,6330,coffee,3343470584,acute care hospitasl,proprietary,ys,surgical infection prevention,scip-in-f6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,q485 patients,al_scip-inf-6
1e0049,medical center enterprise,400 n edwards street,evmpty,empty,enterprise,all,36330,coffree,333470584,cute care hospitals,prnoprietary,yse,surgicalinfection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,196 patients,al_scipv-te-1
10049,medical center enterprise,400 n edwards street,empty,zempty,enterrpise,al,3630,coffee,3343470584***,acute care hospitals,roprietary,yes,surgical infectionp revention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types ofsurgery,010%,196 patietns,al_scip-vte-2
10050,st vincents blount,150 gilbreth drive,mepty,empty,oneonta,l,35121,blount,202743000,acute care hospitals,voluntary non-proit - private,cyes,heart attack,ami1-,heart attack patients given aspirin at arrival,100%,7 patienvts,al_ami-1
10050,st vincents blount,150 gilbreath drive,empty,mepty,oneonta,al,3521,blount,0252743000,acute care hospitals,voluntary non-profit - private,es,heart attack,ami-2,heart attack patients given aspirin at discharge,100%, 2patients,al_ami-2
10050,st vincents blount,150 gilbreath drlive,empty,empty,oneonta,la,5121,blount,2052743000,acute care hospitals,voluntary nonp-rofit - private,cyes,hearta ttack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
1n0050,st vincents blount,150 gitlbreath drive,empty,emmpty,oneonta,la,35121,bloutn,2052743000,acuet care hospitals,voluntary non-profit - private,yes,heart attack,aim-4,heart attack patients given smoking cessation advice/counseling,empty,0 pahtients,a_lami-4
10005,st vincents blount,150 gilbreath drivwe,emtpy,fempty,oneonta,al,53121,bloutn,205274300e0,eacute care hospitals,voluntary non-profit - private,yes,hart attack,mai-5,heart attack patients given beta blocker at dischrage,10%0,3 patients,al_ami-5
10050,st vincents blount,150 gilbreath drive,empty,empty,odneonta,al,35112,bluount,2052743000,aucte care hospitals,voluntary non-profit - private,yes,hear tattack,dami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0patients,al_ami-7a
1050,st vincents blount,150 gilberath drive,emxpty,empyt,oneotna,al,3521,blount,2052743000,acute care hospitals,voluntary no-nprofit - private,yes,zheart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 rpatients,al_ami-8a
10050,st vincents blount,150 gilbreath tdrive,emty,empty,neonta,l,5121,blout,2052743000,acute care hospitals,voluntary non-profi - private,es,heart failure,hf1-,heart failure patients given diwscharge instructions,50%,24 patients,al_hf-1
10050***,st vincents blount,15 gilbreath drive,empty,empty,oneonta,al,35121,lount,2052743000,acue care hospitals,voluntary non-profit - private,yeqs,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) fuwnction,85%,34 patienst,al_hf-2
1050,st vincents blount,105 gilbreath drive,empty,empty,oneona,l,35121,lount,2052743000,acute care hospitals,voluntary non-profit - private,myes,hear failure,chf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),1g00%,x7 patients,alh_f-3
10050***,st vincents blount,15 gilbreath drive,empty,empty,oneonta,al,35121,blunt,205274u3000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients givensmoking cessation advice/counseling,3%,7 patients,a_hf-4
10500,st vincents blount,150 gilbreath drive,mpty,emzpty,oneona,la,35121,blount,2052743000,acute care hspitals,voluntary non-profi t- private,yse,pneumgonia,n-2,pneumonia patients assessed and given pneumococcal vaccination,74%,92 patients,al_pn-2
1000,st vincents blount,150 gilbreath drie,emtpy,empty,oneonta,al,3v5121,lount,2052743000,acute crae hospitals,voluntary non-profit - private,yess,pneumnonia,p-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,3%,103 patints,al_pn-3b
10050,st vincents blount,150 gilreath drive,empty,empyt,oneonta,al,5121,blount,2052743000,acute care hospitals,voluntary nonprofit - private,yse,neumonia,pvn-4,pneumonia patients given smoking cessation adice/counseling,83%,29 patientbs,al_pn-o4
0050,st vincents blount,150 gilbreth drive,emptuy,emptty,oneodnta,l,31521,blount,2052743000***,acute care hospitals,voluntary non-profit - priovate,ytes,npeumonia,ypn-5c,pneumoniaa patients given initial antibiotic(s) within 6 hours after arrival,98%,1x05 patients,al_pn-5c
