ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10043,chilton medical center,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,pneumonia,0,pneumonia patients given the most appropriate initial antibiotic(s),95%,38 patients,al_pn-6
10043,0,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,0,pn-7,0,81%,37 patients,al_pn-7
10043,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospita߄ls,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,50%,2 patients,al_scip-card-2
10043,0,1010 lay dam road,enkgy,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,4 patients,al_scip-inf-1
10043,chilton medical center,1010 lay dam road,empȯty,empty,clanton,al,35045,chilton,2057552500,Alabama,voluntary non-profit - private,yes,surgical infection prevention,vzpp-nmf-6,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,0 patients,al_scip-inf-2
10043,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,0,100%,4 patients,al_scip-inf-3
10043,andalusia regional hospital,1010 lay dam road,empty,empty,clanton,Alabama,0,chilton,2057552500,acute care hospitals,0,yes,surgical infection prevention,vzpp-nmf-6,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
10043,chilton medical center,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgicaணl infection prevention,scip-inf-6,mgqtd fdiljra [athsidd ginvn smokouy cedfadjog aqvpce/cokhfejhnh,100%,5 patients,al_pn-7
10043,0,1010 lay dam road,empty,empty,clanton,Alabama,35045,chilton,2057552500,acute care hospitals,0,yes,surgical infection prevention,scip-vte-1,egrahcsid ta niripsa nevig stneitap kcatta traeh,empty,0 patients,al_scip-vte-1
10043,dhiltoh nedjcal cckeer,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-Ľ2,0,empty,0 patients,al_scip-vte-2
10044,0,1256 military street south,dkptu,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,0,0,0,67%,3 patients,al_ami-1
10044,0,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,67%,3 patients,al_ami-2
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,Alabama,voluntary non-profit - private,yes,heart attack,0,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
10044,marion regional medical center,1256 military street south,empty,empty,h͜amilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,0,heart attack patients given smoking cessation advice/counseling,nan,0 patients,al_ami-4
10044,0,1256 military street south,empty,empty,0,al,0,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,33%,3 patients,al_ami-5
10044,marion regional medical center,1256 military street south,0,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10044,crcndnaw summuvluy fmfpijxo,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,pn-3b,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10044,marion regional medical center,1256 military street south,empty,nan,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,74%,38 patients,al_hf-1
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,Alabama,voluntary non-profit - private,yes,heart failure,scip-vte-1,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,al_hf-2
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,0,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,18 patients,al_hf-3
10044,0,1256 military street south,empty,empty,hamilton,Íal,35570,marion,2059216200,nan,voluntary non-profit - private,yes,children s asthma care,hf-4,0,80%,10 patients,nan
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,96%,101 patients,al_pn-2
10044,0,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,nan,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,0,99%,78 Ϸpatients,al_pn-3b
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,0,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-Ŀ4,pneumonia patients given smoking cessation advice/counseling,90%,22 patients,al_pn-4
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,121 patients,al_pn-5c
10044,0,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,afutz ware howppvsls,voluntary non-profit - private,yes,pneumonia,hf-1,pneumonia patients given the most appropriate initial antibiotic(s),76%,97 patients,al_pn-6
10044,0,1256 military street south,ytpme,empty,hamilton,al,0,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pneumoόnia,pnł-7,pneumᛶonia patients assessed and given influenza vaccination,91%,85 patients,al_pn-7
10044,crcndnaw summuvluy fmfpijxo,1256 military street south,empȯty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,2-drac-pics,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,al_scip-card-2
10044,0,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,al_scip-inf-1
0,marion regional medical center,0,empty,empty,etteyaf,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,0,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,al_scip-inf-2
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-in͹f-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,15 patients,al_scip-inf-3
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,0,yes,surgical infection prevention,scip-inf-4,0,empty,0 patients,al_scip-inf-4
10044,0,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-Ľ2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,nan,al_pn-3b
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,0,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,0,scip-vte-1,0,100%,4μ patients,al_scip-vte-1
10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-Ľ2,0,100%,4 patients,al_scip-vte-2
10045,fayette medical center,1653 temple avenue north,nan,empty,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,ami-1,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,18 patients,al_scip-inf-6
54001,0,1653 temple avenue north,empty,empty,etteyaf,al,nan,fayette,205ȏ9325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,nan,heart attack patients given pci within 90 minutes of arrival,100%,12 patients,al_ami-8a
10045,dekalb regional medical center,1653 temple avenue north,empty,empty,fayette,al,35555,fayette,2059325966,nan,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0%,1 patients,al_ami-3
10045,fayette medical center,1653 temple avenue north,empty,empty,fayette,al,35555,houston,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,1 patients,al_ami-4
10045,fayette medical center,1653 temple avenue north,empty,ytpme,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,82%,11 patients,al_ami-5
0,fayette medical center,126 hospital ave,empty,empty,fayette,al,nan,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10045,hqyetrs msdpwal ctueed,1653 temple avenue north,empty,empty,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10045,fayette medical center,1653 temple avenue north,nan,empty,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart failure,0,heart failure patients given discharge instructions,87%,67 patients,al_hf-1
0,fayette medical center,1653 temple avenue north,empty,nan,0,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,0,0,0,94%,85 patients,al_hf-2
10045,crcndnaw summuvluy fmfpijxo,1653 temple avenue north,empty,empty,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart failure,hg-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,19 patients,al_hf-3
10045,fayette medical center,1653 temple avenue north,empty,empty,fayette,nan,35555,fayette,2059325966,acute care hospitals,0,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,16 patients,al_hf-4
10045,fayette medical center,1653 temple avenue north,empty,empty,fayette,al,35555,nan,2059325966,acute care hospitals,voluntary non-profit - other,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,85%,117 patients,al_pn-2
