117316.city,MANVILEL,MANVILLE
180398.city,EATS LEROY,EAST LEROY
115158.state,CD,DC
46129.singleexemp,,0
68799.state,N,MN
119821.state,CD,DC
31644.marriedexemp,q0,0
161653.city,ALBERTVILLE***,ALBERTVILLE
148752.gender,***,F
20062.city,MERICAN FALLS,AMERICAN FALLS
61503.gender,iM,M
101302.childexemp,g0,0
128905.gender,oF,F
58245.state,C,DC
76907.state,KA,AK
98079.state,K,AK
9718.gender,oF,F
44671.state,AmK,AK
11825.gender,pF,F
55504.gender,***,M
169860.singleexemp,***,0
199299.marriedexemp,,0
9013.gender,,F
35461.city,HODGErS,HODGES
13910.gender,,F
117260.childexemp,s0,0
99371.childexemp,p0,0
128589.city,DAYTObN,DAYTON
104361.marriedexemp,,0
80777.singleexemp,,0
159590.city,APPLEON CITY,APPLETON CITY
26311.state,CD,DC
74666.childexemp,,0
187002.state,AeK,AK
134954.childexemp,1k000,1000
93922.childexemp,,0
196751.state,C,SC
187559.state,K,AK
82526.marriedexemp,,0
105936.city,ANDERSNO,ANDERSON
33983.childexemp,***,0
102894.state,C,DC
8660.gender,***,F
190091.marriedexemp,***,0
32154.singleexemp,,0
153655.singleexemp,***,0
15610.city,ANCHORAGuE,ANCHORAGE
87821.city,PHuOENIX,PHOENIX
53878.city,ILWAUKEE,MILWAUKEE
142653.city,OGLLAA,OGLALA
37257.singleexemp,f0,0
134713.gender,***,F
22616.singleexemp,100,1900
8498.gender,,F
38139.marriedexemp,***,0
55016.singleexemp,3k300,3300
132512.childexemp,,0
103044.gender,sF,F
4926.childexemp,00,900
52585.singleexemp,u0,0
93590.city,UNION oCENTER,UNION CENTER
155579.gender,hF,F
105933.singleexemp,j0,0
105563.state,RO,OR
64953.state,DtC,DC
186251.singleexemp,***,0
134398.city,ROOStEVELT ROADS,ROOSEVELT ROADS
71678.marriedexemp,,0
72835.city,TUREY,TURNEY
115942.singleexemp,,0
158550.childexemp,,0
120234.childexemp,***,0
141565.singleexemp,***,0
153375.marriedexemp,***,0
120020.state,TU,UT
91081.city,RABON,ARBON
50920.singleexemp,v0,0
144357.city,HELEAN,HELENA
92036.state,CD,DC
11135.gender,vF,F
130026.singleexemp,,0
13570.state,qNE,NE
150862.singleexemp,***,0
110467.singleexemp,,0
26174.singleexemp,***,0
157039.city,ANCHORGE,ANCHORAGE
121846.singleexemp,***,0
170166.singleexemp,,0
174271.childexemp,,0
55370.state,cDC,DC
58370.gender,bM,M
186655.state,KA,AK
28119.state,AkK,AK
11257.gender,,F
80596.gender,vM,M
94407.state,DeC,DC
121278.gender,,M
114113.childexemp,***,0
47497.childexemp,,0
11026.gender,,F
95587.city,XTELL,AXTELL
87813.marriedexemp,,0
22064.childexemp,,0
76083.singleexemp,***,0
97013.state,K,AK
26449.childexemp,1030,1300
79310.state,A,CA
184507.state,K,AK
48528.state,uSD,SD
196806.city,AMERCIAN FALLS,AMERICAN FALLS
43399.state,gAK,AK
7021.singleexemp,***,0
30170.city,WASHINGTN,WASHINGTON
37382.gender,zM,M
44295.childexemp,o0,0
94422.city,LEWISVILEL,LEWISVILLE
87227.city,ALTON BlAY,ALTON BAY
12198.gender,***,F
50206.childexemp,***,0
55654.state,J,NJ
126334.singleexemp,***,0
110292.childexemp,***,0
141649.city,AMESVILkLE,AMESVILLE
103319.childexemp,***,0
125717.singleexemp,***,0
51385.city,METIRIE,METAIRIE
69141.state,AcK,AK
157081.state,YW,WY
16315.state,C,DC
105122.gender,fF,F
76111.state,DeC,DC
119141.state,hAK,AK
146974.city,ALBUQUEQUE,ALBUQUERQUE
77531.state,KA,AK
3210.gender,aM,M
9241.gender,oF,F
116501.marriedexemp,,0
45797.state,DmC,DC
65507.singleexemp,***,0
103188.singleexemp,m0,0
70390.childexemp,100,1000
32762.childexemp,o0,0
146981.gender,sM,M
190095.city,BALTIMOER,BALTIMORE
9710.gender,,F
65834.marriedexemp,***,0
32099.city,PLEAtSANT HOPE,PLEASANT HOPE
58324.marriedexemp,,0
29481.marriedexemp,***,0
80204.state,TM,MT
190730.state,K,AK
7549.gender,***,F
153935.marriedexemp,u0,0
48280.singleexemp,,0
7676.gender,wF,F
55557.gender,zM,M
183903.state,KA,AK
109021.childexemp,,0
78282.state,L,FL
168169.city,LLEENE,ALLEENE
24405.marriedexemp,,0
38411.city,MILFROD,MILFORD
100450.singleexemp,***,0
68731.city,ANDALSIA,ANDALUSIA
105266.singleexemp,,0
9337.gender,uF,F
74790.gender,rF,F
94365.marriedexemp,t0,0
58243.city,ANREWS,ANDREWS
185794.childexemp,,0
156265.city,ANDRESON,ANDERSON
97138.state,KA,AK
137244.state,CD,DC
115754.childexemp,04,40
106912.singleexemp,q0,0
95406.city,IKEVILLE,PIKEVILLE
9937.state,T,VT
188653.state,KA,AK
130525.childexemp,,0
76065.marriedexemp,s7150,7150
11827.city,HARTFOD,HARTFORD
126177.city,BENOSN,BENSON
64149.city,MORRSION,MORRISON
60153.singleexemp,***,0
18739.city,SnTANLEY,STANLEY
142506.gender,,F
115292.marriedexemp,y0,0
16258.singleexemp,90,900
132155.singleexemp,,0
11753.gender,,F
42491.marriedexemp,***,0
164592.singleexemp,***,0
145278.childexemp,***,0
170720.gender,qM,M
123239.city,NGOON,ANGOON
169576.singleexemp,,0
124665.singleexemp,,0
117768.childexemp,,0
160713.city,MCe MILLAN,MC MILLAN
93166.city,KIRYBVILLE,KIRBYVILLE
76030.childexemp,***,0
101633.gender,fF,F
152932.childexemp,f0,0
190656.childexemp,,0
184801.gender,cF,F
69309.childexemp,t0,0
115074.singleexemp,p0,0
197012.city,BROOKINSG,BROOKINGS
99934.childexemp,,0
112580.city,SIMPOSNVILLE,SIMPSONVILLE
165221.singleexemp,,0
48930.city,HUMACAsO,HUMACAO
199202.marriedexemp,,0
47233.childexemp,,0
49722.state,AuK,AK
10912.singleexemp,***,0
12914.state,bDC,DC
93592.singleexemp,195,159
183481.city,CEYENNE,CHEYENNE
160008.childexemp,3l000,3000
29932.city,LOAhCHAPOKA,LOACHAPOKA
115441.gender,,F
180514.state,T,VT
155172.gender,,F
7014.gender,,F
79090.state,hDC,DC
70174.state,hSC,SC
191855.singleexemp,2580,2850
47161.singleexemp,,0
174499.marriedexemp,***,0
58779.gender,,F
13265.marriedexemp,400,5400
49039.state,KA,AK
10104.gender,***,F
191667.singleexemp,***,0
51476.state,I,MI
177371.singleexemp,,0
11760.gender,cF,F
90512.state,DuC,DC
136486.marriedexemp,***,0
54293.marriedexemp,z0,0
92886.city,JAClK,JACK
71251.singleexemp,a0,0
134558.childexemp,,0
10079.gender,,F
148508.childexemp,u0,0
152455.state,DmC,DC
134879.gender,***,F
127027.childexemp,***,0
56824.state,KA,AK
116455.city,ANTONIO,ANTONITO
112595.state,JN,NJ
139981.childexemp,b0,0
131071.city,ETKOA,TEKOA
157188.childexemp,i0,0
132773.childexemp,j0,0
4899.state,DM,MD
176763.state,K,AK
44010.state,K,AK
121183.marriedexemp,c0,0
175741.state,K,AK
143134.childexemp,***,0
97492.marriedexemp,***,0
142332.singleexemp,3300***,3300
129424.marriedexemp,20k6,206
175161.marriedexemp,,0
171472.gender,***,F
16389.gender,***,F
48800.state,CD,DC
7295.gender,qF,F
57820.state,CD,DC
28015.city,CHMPION,CHAMPION
77244.state,KA,AK
179614.city,AMENsIA,AMENIA
149392.marriedexemp,e0,0
46834.state,dAK,AK
146766.marriedexemp,660g0,6600
127863.marriedexemp,1750,7150
78167.marriedexemp,2000***,2000
199596.childexemp,k0,0
72566.city,mCASAR,CASAR
196666.gender,***,M
120583.gender,,F
13612.gender,***,F
113411.marriedexemp,200v0,2000
183892.childexemp,***,0
170335.city,RGOERS,ROGERS
137287.city,BETuHESDA,BETHESDA
60732.singleexemp,,0
124088.singleexemp,700***,700
10128.gender,,M
22938.state,T,CT
163145.city,LAPAWI,LAPWAI
196434.state,eLA,LA
7798.gender,***,F
46093.state,IW,WI
187715.childexemp,q0,0
12397.gender,hF,F
103468.state,C,DC
144793.city,COYOvTE SPRINGS,COYOTE SPRINGS
31868.state,JN,NJ
102432.state,C,DC
114978.state,AV,VA
141430.gender,hM,M
56887.marriedexemp,n0,0
2544.singleexemp,z0,0
69517.childexemp,i0,0
54136.state,C,DC
92618.state,AjK,AK
13394.gender,***,F
9151.gender,***,F
186023.city,MAHAWH,MAHWAH
9028.gender,mF,F
9401.gender,,F
176672.marriedexemp,***,0
108800.childexemp,1u200,1200
28655.singleexemp,***,0
100044.state,K,AK
151163.state,AbK,AK
113748.marriedexemp,,0
53770.state,DhC,DC
51420.childexemp,q0,0
182075.city,SNADY HOOK,SANDY HOOK
191828.state,J,NJ
158990.gender,eF,F
9223.gender,eF,F
32211.city,aANTELOPE,ANTELOPE
111852.singleexemp,j0,0
83488.childexemp,m0,0
41278.singleexemp,,0
172862.city,LERH,LEHR
41045.marriedexemp,,0
65730.state,RO,OR
95493.childexemp,***,0
68614.gender,***,F
12123.gender,***,F
130909.childexemp,***,0
2812.singleexemp,110***,110
102826.marriedexemp,,0
94467.singleexemp,e900,900
163619.city,WESTWOOoD,WESTWOOD
137187.city,WHITEcWOOD,WHITEWOOD
21899.singleexemp,2745,2475
34903.marriedexemp,***,0
65900.state,CD,DC
173309.marriedexemp,,0
55493.state,CD,DC
85213.childexemp,l0,0
140226.marriedexemp,u0,0
187492.gender,,M
139215.childexemp,,0
53664.city,LEX,ALEX
119306.city,BLU SPRINGS,BLUE SPRINGS
84443.marriedexemp,,0
131307.singleexemp,y0,0
30784.state,hDC,DC
129279.marriedexemp,***,0
9877.gender,,F
92002.gender,vM,M
149353.marriedexemp,d0,0
118020.state,C,DC
190702.city,HOUSTOaN,HOUSTON
41596.state,xDC,DC
70785.state,DyC,DC
78448.marriedexemp,,0
132895.state,CS,SC
89611.childexemp,,0
138966.gender,,M
147867.marriedexemp,,0
53178.state,AM,MA
45533.childexemp,***,0
11590.singleexemp,***,0
100342.city,DOROTHiY,DOROTHY
160042.childexemp,***,0
113830.city,MAEWAN,MATEWAN
13882.gender,cF,F
175835.singleexemp,***,0
175772.childexemp,w0,0
108938.city,STRAWBERRYPOINT,STRAWBERRY POINT
146698.state,K,AK
174502.childexemp,***,0
53491.gender,kF,F
147000.city,ARiBON,ARBON
174577.state,K,AK
114647.marriedexemp,***,0
156895.childexemp,r0,0
174123.singleexemp,1b000,1000
35567.marriedexemp,***,0
32018.childexemp,,0
170039.city,ANHORAGE,ANCHORAGE
107654.state,C,DC
106013.state,ED,DE
92253.city,LMO,ALMO
11196.marriedexemp,***,0
123155.state,C,DC
39577.childexemp,***,0
146639.state,qDC,DC
19017.childexemp,,0
115619.childexemp,k0,0
60032.state,KA,AK
171262.state,zMN,MN
43435.marriedexemp,***,0
45986.state,NxJ,NJ
67849.marriedexemp,***,0
63900.state,tAK,AK
141262.singleexemp,04,40
86587.state,xDC,DC
193052.singleexemp,,0
135300.singleexemp,***,0
182276.state,V,NV
13629.gender,lF,F
98169.state,AdK,AK
79819.state,J,NJ
41596.singleexemp,***,0
180851.city,ALPNEA,ALPENA
103607.gender,,M
108554.marriedexemp,***,0
184204.childexemp,,0
39834.gender,mM,M
53064.marriedexemp,j0,0
70460.gender,***,M
20205.marriedexemp,100,1400
95723.state,CD,DC
62821.singleexemp,***,0
111241.childexemp,1050,1500
12046.state,E,ME
77226.gender,***,F
199336.state,TU,UT
128405.marriedexemp,***,0
151461.marriedexemp,***,0
122653.state,KA,AK
176691.marriedexemp,r0,0
160718.singleexemp,o0,0
40843.state,K,AK
61908.singleexemp,,0
162391.childexemp,***,0
64043.singleexemp,***,0
62390.state,C,DC
34233.childexemp,d0,0
104819.singleexemp,,0
44243.state,ItL,IL
146222.state,C,DC
172842.marriedexemp,***,0
187084.childexemp,***,0
47685.marriedexemp,,0
136612.singleexemp,100,2100
90221.childexemp,***,0
46471.gender,***,F
10500.gender,,F
38596.state,CD,DC
170374.childexemp,***,0
12333.gender,***,F
129586.gender,***,M
35983.marriedexemp,***,0
199016.childexemp,x0,0
4260.singleexemp,02,20
189313.city,ALEMAN,ALLEMAN
40941.marriedexemp,600,6600
115529.marriedexemp,202,220
162673.childexemp,t0,0
10520.gender,yF,F
81255.gender,,F
187717.childexemp,***,0
123691.state,E,NE
21252.state,K,AK
98733.singleexemp,,0
15699.state,T,CT
137909.state,CD,DC
133961.state,CD,DC
29433.gender,***,F
109424.singleexemp,m0,0
42238.childexemp,***,0
44186.city,OWNSBORO,OWENSBORO
9112.gender,***,F
131098.city,PATWUCKET,PAWTUCKET
194253.marriedexemp,s0,0
23936.marriedexemp,t0,0
140454.city,CABON CLIFF,CARBON CLIFF
38880.marriedexemp,14l00,1400
163091.state,AyK,AK
114710.childexemp,***,0
140760.singleexemp,i0,0
74242.state,C,DC
33761.city,CHqANDLER,CHANDLER
98093.state,AxL,AL
161328.marriedexemp,***,0
24978.marriedexemp,,0
151327.city,BEDFROD,BEDFORD
10283.singleexemp,0,20
102493.state,AyK,AK
98298.marriedexemp,6g600,6600
98806.childexemp,q0,0
44656.state,C,DC
65035.city,ALEGANY,ALLEGANY
187888.gender,uM,M
148960.gender,oM,M
57534.gender,,F
29432.gender,***,F
51418.state,KA,AK
176094.state,dMO,MO
20449.singleexemp,,0
145943.gender,***,M
81257.marriedexemp,***,0
46048.singleexemp,***,0
44757.state,NfJ,NJ
115072.singleexemp,***,0
16484.state,RP,PR
112544.singleexemp,090,900
90104.marriedexemp,,0
117156.singleexemp,f0,0
81475.childexemp,j0,0
21792.state,IW,WI
86295.city,NxORTON,NORTON
154028.childexemp,,0
72420.marriedexemp,,0
80988.childexemp,***,0
35638.childexemp,***,0
61100.childexemp,2300***,2300
178739.city,WOFFROD HEIGHTS,WOFFORD HEIGHTS
13676.state,KA,AK
159844.singleexemp,u0,0
77860.city,DAHLOEGA,DAHLONEGA
161324.marriedexemp,***,0
62917.singleexemp,v0,0
38072.singleexemp,j0,0
64607.singleexemp,n0,0
5890.singleexemp,***,0
133441.state,DuC,DC
24768.singleexemp,,0
12429.gender,hF,F
128235.state,DsC,DC
62428.singleexemp,575,3575
141935.marriedexemp,s0,0
82702.gender,,M
72225.childexemp,,0
81937.state,DvC,DC
184530.state,JN,NJ
24409.marriedexemp,***,0
132279.marriedexemp,***,0
123748.gender,,F
50377.state,CD,DC
137150.marriedexemp,,0
35931.city,GaALT,GALT
152979.state,UeT,UT
53482.childexemp,,0
29670.singleexemp,e0,0
130856.singleexemp,,0
9079.gender,uF,F
25546.marriedexemp,d0,0
65900.singleexemp,***,0
117092.city,ALBUQURQUE,ALBUQUERQUE
69182.state,A,VA
163117.marriedexemp,m2600,2600
5311.state,C,DC
92989.marriedexemp,***,0
112745.childexemp,4c0,40
133431.marriedexemp,r0,0
120599.marriedexemp,,0
154573.city,MORNA,MORAN
150134.singleexemp,000,2000
81607.state,CD,DC
28087.state,AsK,AK
155602.singleexemp,w2000,2000
127280.state,wDC,DC
32968.marriedexemp,***,0
112273.marriedexemp,,0
79506.childexemp,,0
137661.gender,,M
80261.state,A,CA
178616.childexemp,g0,0
188236.state,pAK,AK
81556.childexemp,c0,0
151068.childexemp,***,0
70134.singleexemp,g0,0
67355.city,ALTNO,ALTON
183516.childexemp,,0
22259.marriedexemp,,0
13248.gender,cF,F
61096.gender,***,M
9263.gender,dF,F
141399.city,LEARLAKE,CLEARLAKE
132953.singleexemp,***,0
133910.singleexemp,***,0
133519.childexemp,120,1200
53957.state,KA,AK
177069.marriedexemp,e0,0
156779.state,KA,AK
143411.childexemp,***,0
192195.childexemp,***,0
193152.marriedexemp,***,0
10898.singleexemp,j0,0
150611.state,NsH,NH
127504.city,ANxNVILLE,ANNVILLE
51329.state,K,AK
50970.childexemp,g0,0
105646.marriedexemp,n0,0
106889.gender,cM,M
44126.gender,,M
26924.state,K,AK
7554.gender,,F
144558.childexemp,,0
197231.marriedexemp,***,0
41007.gender,***,F
140420.city,ALBUQUERQmUE,ALBUQUERQUE
29563.childexemp,***,0
175906.singleexemp,w0,0
101549.city,ANTMONY,ANTIMONY
27397.marriedexemp,0,40
197361.childexemp,100,1000
72559.singleexemp,***,0
160074.singleexemp,e0,0
111919.singleexemp,,0
155080.marriedexemp,,0
83122.marriedexemp,,0
114492.singleexemp,***,0
35169.state,DbC,DC
77906.singleexemp,,0
90001.state,AhK,AK
28196.singleexemp,***,0
120965.state,CD,DC
132741.childexemp,,0
13607.gender,xF,F
12121.gender,***,F
171689.marriedexemp,,0
198195.marriedexemp,10200,12000
193827.childexemp,h0,0
63283.childexemp,,0
176509.state,H,OH
7337.gender,,F
82283.state,ApK,AK
127584.city,ARBNO,ARBON
25523.singleexemp,n0,0
4579.state,Y,KY
34699.state,CeA,CA
76511.state,yDC,DC
95752.childexemp,***,0
30328.gender,,M
133085.state,CD,DC
123971.city,BILLINGS***,BILLINGS
31266.singleexemp,p0,0
44475.singleexemp,,0
35304.singleexemp,,0
12898.gender,,F
10866.childexemp,***,0
17168.singleexemp,***,0
108563.city,SRASOTA,SARASOTA
137568.childexemp,***,0
16168.state,DfC,DC
174627.childexemp,***,0
21649.childexemp,y0,0
14358.city,ALEN,ALLEN
19939.singleexemp,b0,0
136397.singleexemp,f0,0
172448.singleexemp,***,0
148252.state,K,AK
77854.state,Y,WY
169554.childexemp,,0
172870.singleexemp,,0
44034.marriedexemp,m0,0
189053.marriedexemp,,0
183833.city,ARDOMRE,ARDMORE
27014.city,IDEL,IDEAL
140138.gender,,M
141746.state,E,NE
73602.singleexemp,,0
134306.childexemp,,0
199957.state,aKY,KY
134949.city,SAN FRANCSCO,SAN FRANCISCO
11720.gender,iF,F
64993.state,HO,OH
43832.state,AlK,AK
42201.singleexemp,100,1000
82276.childexemp,***,0
131295.marriedexemp,w0,0
121757.singleexemp,w0,0
199707.childexemp,f0,0
164176.marriedexemp,,0
86373.city,ANOLA,ANGOLA
143733.marriedexemp,,0
149102.childexemp,,0
164528.city,LGOMA,ALGOMA
18303.childexemp,***,0
27237.state,CD,DC
59883.city,GROVcER,GROVER
186868.childexemp,w0,0
122937.singleexemp,370,1370
130597.city,GRAND FOlRKS AFB,GRAND FORKS AFB
144105.city,ALENTOWN,ALLENTOWN
137441.marriedexemp,i0,0
153521.marriedexemp,20z00,2000
134205.singleexemp,,0
71264.childexemp,e0,0
75117.state,jAL,AL
57502.city,PARCEL RETRUN SERVICE,PARCEL RETURN SERVICE
150831.state,K,AK
90990.state,lTX,TX
1201.city,ORTH RIDGEVILLE,NORTH RIDGEVILLE
189619.childexemp,,0
78546.childexemp,,0
32656.childexemp,k0,0
145273.city,LECMPTE,LECOMPTE
87280.childexemp,***,0
76031.state,RdI,RI
174454.childexemp,,0
89240.state,K,AK
183125.state,lNJ,NJ
57071.marriedexemp,380k0,3800
120778.state,DuC,DC
94212.city,ROGERSVILEL,ROGERSVILLE
131523.marriedexemp,0900,9000
87235.marriedexemp,***,0
71870.marriedexemp,,0
172221.marriedexemp,k0,0
53459.singleexemp,***,0
7380.state,lSD,SD
149100.singleexemp,w2000,2000
1858.singleexemp,900***,900
177086.singleexemp,,0
185144.singleexemp,,0
75394.city,NEWYORK,NEW YORK
104376.state,NT,TN
6576.gender,,F
25829.marriedexemp,***,0
14845.city,COLeUMBUS,COLUMBUS
161564.singleexemp,***,0
103381.singleexemp,***,0
128182.singleexemp,e0,0
166108.singleexemp,,0
10511.gender,nF,F
67639.gender,***,F
70805.childexemp,y0,0
67638.marriedexemp,y0,0
179664.gender,,M
188190.childexemp,,0
82072.gender,iM,M
196654.city,LAINE,ALINE
52630.marriedexemp,000,2000
82987.state,K,AK
69258.city,NDREWS,ANDREWS
9758.gender,iF,F
147794.marriedexemp,q0,0
17848.childexemp,000,2000
24347.marriedexemp,***,0
119698.singleexemp,02,20
165143.city,LAS VEqGAS,LAS VEGAS
57456.childexemp,300,1300
61592.state,JN,NJ
32388.childexemp,,0
173965.city,ALwVA,ALVA
187660.marriedexemp,***,0
56478.state,ApK,AK
127823.marriedexemp,,0
165873.gender,***,M
180807.singleexemp,,0
56120.state,H,NH
121400.city,APPLINfG,APPLING
46610.singleexemp,i0,0
7486.childexemp,a0,0
63724.childexemp,o0,0
15588.city,ARDMORoE,ARDMORE
8381.gender,kF,F
117195.state,C,DC
79093.marriedexemp,,0
3608.singleexemp,1200,2100
47770.singleexemp,,0
136511.childexemp,v0,0
100318.marriedexemp,2c000,2000
166046.city,BIG BEND NTAIONAL PARK,BIG BEND NATIONAL PARK
114278.childexemp,***,0
74576.childexemp,***,0
77495.state,R,AR
34073.state,KA,AK
152622.gender,***,M
1499.childexemp,l0,0
97076.city,ANpNISTON,ANNISTON
127800.marriedexemp,***,0
193799.state,gAK,AK
7286.gender,qF,F
83712.city,ANADAzRKO,ANADARKO
22697.gender,lM,M
13689.gender,,F
198342.marriedexemp,***,0
77522.city,ALCOUL,ALCOLU
13731.state,NI,IN
183822.marriedexemp,,0
130282.gender,kF,F
116196.state,aAK,AK
7667.gender,qF,F
97040.marriedexemp,,0
136599.singleexemp,z0,0
24456.state,TU,UT
100489.childexemp,m0,0
13257.gender,oF,F
180386.city,KANSAS CIYT,KANSAS CITY
38441.city,GARDIENR,GARDINER
188183.city,ANNAOPLIS,ANNAPOLIS
76303.childexemp,,0
13217.gender,mF,F
158578.city,NKOXVILLE,KNOXVILLE
16424.state,K,AK
198334.state,MN,NM
62660.childexemp,0,40
88166.childexemp,q0,0
146824.city,ALEXANRIA BAY,ALEXANDRIA BAY
81188.singleexemp,r0,0
7586.gender,***,F
72650.childexemp,***,0
111969.singleexemp,100h0,1000
180267.childexemp,***,0
11334.state,KA,AK
92592.state,C,DC
100826.singleexemp,a0,0
195080.gender,***,F
193864.childexemp,***,0
56278.childexemp,,0
8917.gender,,F
30016.childexemp,,0
67167.childexemp,,0
50378.childexemp,,0
106411.marriedexemp,***,0
74314.marriedexemp,,0
12457.gender,***,F
44857.marriedexemp,e0,0
184316.gender,lM,M
118252.singleexemp,,0
130454.marriedexemp,,0
192202.marriedexemp,***,0
23568.gender,,M
7804.gender,***,F
178679.city,GRENVILLE,GREENVILLE
77055.state,CS,SC
56567.marriedexemp,l0,0
158300.state,AG,GA
32072.marriedexemp,,0
50079.city,ALPHARETTrA,ALPHARETTA
197425.city,BRSTOL,BRISTOL
108898.childexemp,2000***,2000
164653.marriedexemp,***,0
48043.singleexemp,j0,0
167910.city,ALPIEN,ALPINE
145044.gender,***,M
182258.gender,,F
36729.state,RP,PR
9040.city,PENDROjY,PENDROY
41799.childexemp,l0,0
7651.city,BrOCA RATON,BOCA RATON
183474.gender,***,M
131128.city,ALVyA,ALVA
188365.marriedexemp,g0,0
191239.marriedexemp,,0
44695.state,CD,DC
171844.childexemp,j0,0
113949.gender,***,M
72915.singleexemp,,0
15855.childexemp,3200,2300
41279.city,ANGLEES,ANGELES
10473.gender,***,F
71448.marriedexemp,***,0
65502.city,ATELOPE,ANTELOPE
6598.gender,***,F
192780.singleexemp,600,6000
133266.marriedexemp,***,0
95747.marriedexemp,y0,0
94205.singleexemp,,0
123065.marriedexemp,***,0
162691.city,GRANTHlAM,GRANTHAM
147226.state,yAK,AK
178932.city,ALEXANRDIA,ALEXANDRIA
161008.state,K,AK
150996.marriedexemp,***,0
75113.gender,,F
98264.marriedexemp,,0
131257.marriedexemp,r0,0
169992.childexemp,***,0
21421.city,nSAGLE,SAGLE
133659.singleexemp,,0
121395.marriedexemp,,0
65787.city,WILMINGTmON,WILMINGTON
197322.marriedexemp,,0
11133.gender,***,F
182357.gender,bM,M
123980.marriedexemp,2000***,2000
7616.gender,qF,F
115975.singleexemp,,0
34719.city,OCLUMBIA,COLUMBIA
194029.marriedexemp,l0,0
3953.city,SETRLING,STERLING
102575.childexemp,***,0
114558.singleexemp,,0
181200.gender,,M
13954.gender,,F
139170.singleexemp,***,0
43846.city,ANDRESON,ANDERSON
173895.childexemp,90p0,900
131210.childexemp,300,3300
148243.childexemp,v0,0
41024.city,STAvNLEY,STANLEY
31363.gender,,M
161496.gender,aF,F
67030.childexemp,1900***,1900
45398.childexemp,,0
181703.marriedexemp,,0
95176.state,qAL,AL
159493.city,LMIA,LIMA
7598.gender,,F
168773.state,K,AK
196367.singleexemp,,0
119665.city,RECIBO,ARECIBO
193989.marriedexemp,***,0
54136.singleexemp,170,1370
41834.city,sHARMONY,HARMONY
59900.marriedexemp,***,0
195566.childexemp,***,0
77246.marriedexemp,x0,0
103179.childexemp,m0,0
77187.singleexemp,t0,0
39412.state,AfK,AK
10143.gender,***,F
129943.marriedexemp,***,0
146058.state,DdC,DC
175317.singleexemp,***,0
146139.childexemp,,0
182635.state,S,KS
175859.childexemp,,0
113777.singleexemp,,0
30869.state,CD,DC
175677.marriedexemp,p0,0
199267.gender,***,F
93303.singleexemp,g0,0
138446.state,CD,DC
8782.gender,***,F
73337.state,AC,CA
9951.city,mAMERICAN FALLS,AMERICAN FALLS
9774.gender,***,F
141231.city,NEW BOSON,NEW BOSTON
